物资编码,品名,规格,单位,批次,帐存数量,实存数量,实耗数量,单价,实存金额,实耗金额
15120053,孜然,,斤,,0.50,0.40,0.10,18.000,7.20,1.80
15120102,虫草花,,斤,,0.60, ,0.60,80.000, ,48.00
15120165,小茴香,,斤,,0.60,0.50,0.10,11.000,5.50,1.10
1601,铁观音,,斤,,5.60,4.80,0.80,24.500,119.49,19.91
1611,红茶,,斤,,0.50,0.50, ,17.000,8.50, 
Y1010177,斜口小碗,,个,,21.00, ,21.00,12.000, ,252.00
Y1090017,高山芷扬,,扎,,3.00, ,3.00,12.000, ,36.00
Y1090023,跳舞兰,,扎,,6.00, ,6.00,40.000, ,240.00
Y1090046,小紫菊,,扎,,2.00, ,2.00,8.000, ,16.00
Y1090142,大菊花,,支,,119.00,8.00,111.00,2.500,20.00,277.50
,食品,,,,,,,,"1,403.48","4,838.99"
合计,,,,,,,,,"4,827.15","11,444.20"
