物资编码,品名,规格,单位,批次,帐存数量,实存数量,实耗数量,单价,实存金额,实耗金额
11070007,榄角,,斤,,2.00,1.00,1.00,7.000,7.00,7.00
11070013,沙姜,,斤,,13.00,1.00,12.00,7.357,7.42,89.08
11070015,姜肉,,斤,,185.00,4.00,181.00,9.531,38.11,"1,724.39"
11070022,香茅,,斤,,2.00,0.50,1.50,5.000,2.50,7.50
11070024,鲜土茯苓,,斤,,3.00,1.00,2.00,10.000,10.00,20.00
11070042,独子蒜,,斤,,6.00, ,6.00,11.000, ,66.00
11070057,大叶,,合,,3.00, ,3.00,7.000, ,21.00
11070061,栗子,,斤,,30.00,10.00,20.00,13.500,135.00,270.00
11070069,鲜天麻,,斤,,5.60,5.40,0.20,55.000,300.86,11.14
11070077,红葱肉,,斤,,189.00, ,189.00,7.000, ,"1,323.00"
11070081,广西老淮山,,斤,,107.00,10.00,97.00,8.422,84.21,816.89
,蔬菜,,,,,,,,"3,657.06","27,677.94"
10020015,红米粉,,斤,,5.00, ,5.00,20.000, ,100.00
10020038,灵芝孢子粉,,罐,,0.10, ,0.10,78.000, ,7.80
10030006,丽歌意粉,,包,,3.00, ,3.00,48.000, ,144.00
10030030,金装油皮,500g,包,,3.00,2.00,1.00,15.000,30.00,15.00
10030035,方包,,条,,3.00,1.00,2.00,20.000,20.00,40.00
10030039,燕麦,,斤,,10.00,3.00,7.00,3.460,10.38,24.22
10050051,薯片,,盒,,1.00,1.00, ,11.000,11.00, 
11060137,意大利黑醋,,支,,1.00, ,1.00,26.000, ,26.00
11060141,牛黄,,克,,29.00,23.00,6.00,300.000,"6,900.00","1,800.00"
11060142,猴枣散,,克,,26.00,23.00,3.00,350.000,"8,050.00","1,050.00"
11060164,烧烤酱,,瓶,,22.00,18.00,4.00,11.800,212.40,47.20
11060167,油条,,条,,15.00,8.00,7.00,1.600,12.80,11.20
12030005,古越花雕,550ml,支,,0.40,0.40, ,82.000,32.80, 
12030019,长城干红,750ml,支,,4.00,2.00,2.00,24.000,48.00,48.00
12030020,旧二锅头,500ml,支,,4.00,1.00,3.00,8.000,8.00,24.00
12030024,头曲,,支,,1.00,1.00, ,4.000,4.00, 
12030027,天津玫瑰露,500ml,支,,4.00,4.00, ,44.000,176.00, 
12030030,客家娘酒,640ml,支,,1.00,1.00, ,16.000,16.00, 
12030032,张裕白兰地,750ml,支,,4.00,2.00,2.00,17.000,34.00,34.00
12030041,九江双蒸,610ml,支,,9.00,1.00,8.00,8.000,8.00,64.00
12030050,塔牌花雕,500ML,支,,11.00,2.00,9.00,6.500,13.00,58.50
12030055,长城干白,,支,,1.00,1.00, ,19.500,19.50, 
12030057,砵酒,,支,,1.40,1.00,0.40,95.000,95.00,38.00
13020001,大依云水,1.5l,支,,231.00,63.00,168.00,19.833,"1,249.50","3,332.00"
13020003,苏打水,330ml,支,,26.00,13.00,13.00,3.417,44.41,44.42
13020017,葡萄汁,,支,,1.00, ,1.00,36.000, ,36.00
13020030,益力桶装水,,桶,,178.00, ,178.00,13.500, ,"2,403.00"
13020032,百草一号,,支,,9.00,6.00,3.00,5.000,30.00,15.00
13030006,大纯生,,支,,24.00, ,24.00,3.590, ,86.16
13030011,珠江纯生,,支,,17.00,13.00,4.00,4.400,57.20,17.60
14010005,哈密瓜,,斤,,7.00, ,7.00,2.821, ,19.74
14020002,人参果,,斤,,5.50,0.50,5.00,38.333,18.64,186.36
14020005,牛油果,,只,,2.00, ,2.00,10.000, ,20.00
14020007,火龙果,,斤,,2.00, ,2.00,5.000, ,10.00
14020012,芒果,,斤,,2.70, ,2.70,9.000, ,24.30
14020021,进口青苹果,,斤,,49.10,6.50,42.60,18.000,117.00,766.80
