物资编码,品名,规格,单位,批次,帐存数量,实存数量,实耗数量,单价,实存金额,实耗金额
10030006,丽歌意粉,,包,,3.00, ,3.00,48.000, ,144.00
10030030,金装油皮,500g,包,,2.00, ,2.00,15.000, ,30.00
10050051,薯片,,盒,,5.00,1.00,4.00,11.000,11.00,44.00
11060137,意大利黑醋,,支,,2.00,1.00,1.00,26.000,26.00,26.00
11060141,牛黄,,克,,21.00,12.00,9.00,300.000,"3,600.00","2,700.00"
11060142,猴枣散,,克,,29.00,27.00,2.00,350.000,"9,450.00",700.00
11060147,芝麻叶,,斤,,3.40,2.00,1.40,22.667,45.65,31.95
11060151,黑金蒜,,只,,36.00,11.00,25.00,5.500,61.11,138.89
11060153,落地球,,斤,,30.00,10.00,20.00,25.143,254.00,508.00
11060154,手指萝卜,,斤,,45.00,4.00,41.00,9.000,36.00,369.00
11060167,油条,,条,,35.00,8.00,27.00,1.622,13.03,43.97
,食品,,,,,,,,"13,520.19","4,751.41"
11060171,乐昌芋头,,斤,,121.50,15.00,106.50,6.933,104.07,738.93
11060174,九层塔,,斤,,4.40,0.50,3.90,6.714,3.28,25.62
11060177,泡菜,,包,,6.00,2.00,4.00,35.000,70.00,140.00
11060178,本地干葱,,斤,,16.00,4.00,12.00,12.667,50.00,150.00
11060179,百里香,,斤,,1.60, ,1.60,60.000, ,96.00
11060184,奶油生菜,,斤,,40.00,2.00,38.00,8.500,17.00,323.00
11060186,冠益烧烤酱,227G,支,,4.00, ,4.00,5.292, ,21.17
11060190,地皮菜,,斤,,1.50,1.84,-0.34,180.000,331.20,-61.20
11060192,红心番薯,,斤,,9.00, ,9.00,3.000, ,27.00
11060197,精选蒜肉,,斤,,108.50,5.00,103.50,6.000,30.00,621.00
11060201,精选手工蒜肉,,斤,,91.00, ,91.00,7.500, ,682.50
11060205,芥兰苗,,斤,,5.00,8.00,-3.00,6.500,52.00,-19.50
11060211,精选本地干葱,,斤,,42.00, ,42.00,12.000, ,504.00
11060218,潮州春菜,,斤,,103.40, ,103.40,3.929, ,386.65
11060235,鲜牛磅,,斤,,1.00, ,1.00,5.500, ,5.50
11060251,芝麻菜,,斤,,13.00, ,13.00,24.000, ,312.00
11060255,芥兰远,,斤,,51.00, ,51.00,5.100, ,260.00
11060257,红头生菜,,斤,,41.00, ,41.00,7.500, ,307.50
11060262,鲜玛卡,,包,,0.80, ,0.80,60.000, ,48.00
11060265,奶白菜苗,,斤,,211.50,6.00,205.50,6.054,36.21,"1,240.29"
11060279,地皮菜（包）,,包,,85.00, ,85.00,6.000, ,510.00
11060281,玛卡,,斤,,1.00,0.20,0.80,80.000,16.00,64.00
11060284,菊花苗,,斤,,6.00,2.00,4.00,9.000,18.00,36.00
11070001,粟子肉,,斤,,10.00, ,10.00,13.500, ,135.00
11070002,鲜茨实,,包,,48.00,15.00,33.00,4.000,60.00,132.00
11070003,青橄榄,44粒,斤,,1.00,0.50,0.50,28.000,14.00,14.00
11070005,鲜人参,,斤,,10.50,2.50,8.00,248.333,627.38,"2,007.62"
11070007,榄角,,斤,,2.00,1.00,1.00,7.000,7.00,7.00
11070013,沙姜,,斤,,14.50,1.00,13.50,6.500,6.50,87.75
11070015,姜肉,,斤,,131.00,5.00,126.00,10.000,50.00,"1,260.00"
11070022,香茅,,斤,,1.20,0.50,0.70,7.000,3.50,4.90
11070024,鲜土茯苓,,斤,,2.50,0.40,2.10,10.000,4.00,21.00
11070025,鲜淮山,,斤,,12.00,12.00, ,5.500,66.00, 
11070030,霸王花,,斤,,36.00,5.00,31.00,8.000,40.00,248.00
11070042,独子蒜,,斤,,7.00,1.00,6.00,11.000,11.00,66.00
11070057,大叶,,合,,2.00, ,2.00,7.000, ,14.00
11070061,栗子,,斤,,5.00, ,5.00,13.500, ,67.50
11070077,红葱肉,,斤,,161.00, ,161.00,7.000, ,"1,127.00"
11070081,广西老淮山,,斤,,135.50, ,135.50,7.800, ,"1,056.90"
11070084,茉莉花,,扎,,2.00, ,2.00,10.000, ,20.00
11070085,鸡蛋花,,斤,,0.50,0.10,0.40,50.000,5.00,20.00
,蔬菜,,,,,,,,"1,622.14","12,707.13"
12030005,古越花雕,550ml,支,,0.80,0.60,0.20,82.000,49.20,16.40
12030019,长城干红,750ml,支,,11.00,2.00,9.00,24.000,48.00,216.00
12030020,旧二锅头,500ml,支,,4.00,0.80,3.20,8.000,6.40,25.60
12030024,头曲,,支,,2.00,2.00, ,4.000,8.00, 
12030027,天津玫瑰露,500ml,支,,4.00,4.00, ,44.000,176.00, 
12030030,客家娘酒,640ml,支,,2.00,1.00,1.00,16.000,16.00,16.00
12030032,张裕白兰地,750ml,支,,5.00,2.00,3.00,16.750,33.40,50.10
12030041,九江双蒸,610ml,支,,4.00, ,4.00,8.000, ,32.00
12030050,塔牌花雕,500ML,支,,13.00,1.00,12.00,6.500,6.50,78.00
12030055,长城干白,,支,,1.00,1.00, ,19.500,19.50, 
12030057,砵酒,,支,,2.50,2.00,0.50,95.000,190.00,47.50
13020001,大依云水,1.5l,支,,237.00,50.00,187.00,19.833,991.67,"3,708.83"
13020003,苏打水,330ml,支,,20.00,5.00,15.00,3.417,17.08,51.25
13020007,苹果醋,,支,,0.50,0.50, ,5.200,2.60, 
13020017,葡萄汁,,支,,6.00, ,6.00,36.000, ,216.00
13020030,益力桶装水,,桶,,3.00,4.00,-1.00,13.500,54.00,-13.50
13020032,百草一号,,支,,12.00,9.00,3.00,5.000,45.00,15.00
13020033,雪梨酒醋,,支,,2.00, ,2.00,48.100, ,96.20
13030004,极品青岛,296ml,支,,2.00,1.00,1.00,5.625,5.62,5.63
13030007,纯生,,支,,7.00,2.00,5.00,3.077,6.15,15.39
14020002,人参果,,斤,,1.00, ,1.00,40.000, ,40.00
14020012,芒果,,斤,,11.00,2.00,9.00,8.333,16.91,76.09
14020013,红富士苹果,,斤,,2.70, ,2.70,9.000, ,24.30
14020015,青苹果,,斤,,6.60, ,6.60,9.900, ,62.28
14020021,进口青苹果,,斤,,28.73,5.00,23.73,18.288,94.57,448.83
14030002,新奇士橙,,斤,,38.20,2.00,36.20,11.000,22.43,406.07
14050002,西柚,,只,,2.00, ,2.00,15.000, ,30.00
14050004,泰国蜜柚,,只,,4.00,1.00,3.00,40.000,40.00,120.00
14050005,去皮金柚肉,,斤,,6.00, ,6.00,40.000, ,240.00
14060002,草莓,,合,,30.00,2.00,28.00,25.000,50.00,700.00
14070001,红提子,,斤,,0.50, ,0.50,15.000, ,7.50
14070004,进口红提,,斤,,1.60, ,1.60,18.167, ,27.80
14080001,雪梨,,斤,,23.30,3.00,20.30,5.000,15.00,101.50
14090010,番茄仔,,斤,,2.00, ,2.00,4.000, ,8.00
14090026,黄皮,,斤,,4.00,2.60,1.40,12.500,22.75,12.25
14090031,国产青柠檬,,个,,90.00,5.00,85.00,1.914,9.56,162.44
14090036,菠萝,,斤,,7.20,5.00,2.20,3.250,18.68,8.22
14090059,熟菠萝,,斤,,2.00, ,2.00,3.000, ,6.00
15010017,橄榄油,1公升,瓶,,2.00,0.50,1.50,45.000,22.50,67.50
15010033,虾头油,200克,罐,,3.00,2.00,1.00,25.000,50.00,25.00
15010049,日本麻油,,支,,80.00,27.00,53.00,16.000,432.00,848.00
15020002,白味盐,,支,,1.70,1.00,0.70,7.000,7.00,4.90
15020004,精盐,500g,包,,245.00, ,245.00,1.600, ,392.00
15020005,粗盐,,包,,1.00,1.00, ,1.000,1.00, 
15020012,七味盐,,支,,6.00,6.00, ,8.500,51.00, 
15020015,1-50岩盐,1KG/包,KG,,461.00,459.00,2.00,21.048,"9,661.00",42.10
15020017,低纳盐,,包,,25.00, ,25.00,7.500, ,130.00
15020019,绿标盐,,包,,10.00, ,10.00,1.500, ,15.00
15030001,幼沙糖,30kg,包,,1.00,1.00, ,220.000,220.00, 
15030003,冰片糖,9.6千克,件,,2.00,1.00,1.00,62.500,62.50,62.50
15030005,宝生园蜜糖,375克,瓶,,10.00,4.00,6.00,6.750,27.20,40.80
15030015,太古红糖,350克,包,,8.00,1.00,7.00,5.800,5.80,40.60
15030032,荔枝蜜,,瓶,,1.00,0.50,0.50,28.000,14.00,14.00
15030033,玫瑰花蜜,,瓶,,2.00,0.20,1.80,29.900,5.98,53.82
15040002,支庄地扪茄酱,340克,支,,43.00,4.00,39.00,6.000,24.00,234.00
15040005,李锦记豆瓣酱,226克,支,,24.00, ,24.00,15.000, ,360.00
15040006,普宁豆酱,750克,支,,2.00,2.00, ,3.200,6.40, 
15040007,四季宝花生酱,1kg,罐,,4.00,1.00,3.00,34.000,34.00,102.00
15040011,沙爹酱,430克,瓶,,1.00,1.00, ,13.000,13.00, 
15040014,支庄柱候酱,240克,瓶,,1.00, ,1.00,14.000, ,14.00
15040017,老干妈风味豆豉,280克,瓶,,10.00,1.50,8.50,6.800,10.20,57.80
15040019,芝麻酱,510克,瓶,,2.00, ,2.00,6.300, ,12.60
15040023,冰梅酱,,瓶,,7.00,6.00,1.00,5.000,30.00,5.00
15040024,原汁酸梅,350g,瓶,,2.00,1.50,0.50,4.500,6.75,2.25
15040031,辣妹仔辣酱,248g,罐,,1.00,1.00, ,4.900,4.90, 
15040032,营口大酱,,包,,15.00,10.00,5.00,4.500,45.00,22.50
15040036,味可美草莓酱,,瓶,,6.00, ,6.00,8.900, ,53.40
15040043,叉烧酱,,瓶,,2.00,1.00,1.00,22.000,22.00,22.00
15040049,阳江豆豉,400克,合,,5.00, ,5.00,4.000, ,20.00
15040052,南乳,350g,瓶,,11.00,3.00,8.00,4.667,13.77,36.73
15040064,泰国辣鸡酱,880g,瓶,,0.50,0.30,0.20,13.000,3.90,2.60
15040081,李锦记虾酱,227克,瓶,,2.00,1.50,0.50,21.000,31.50,10.50
15040086,澳门虾膏,,块,,1.00,0.50,0.50,15.000,7.50,7.50
15040087,丘比原味沙拉酱,,支,,8.00,4.00,4.00,32.000,128.00,128.00
15040089,地门玉米粒,420g,罐,,12.00,1.00,11.00,6.000,6.00,66.00
15040090,地门玉米羹,425g,罐,,5.00,5.00, ,6.000,30.00, 
15040095,海鲜酱(李锦记）,240g,瓶,,2.00,2.00, ,14.000,28.00, 
15040106,东莞黄豆酱,2.8KG,罐,,3.50, ,3.50,48.000, ,168.00
15040107,红泡椒,,罐,,5.00,4.00,1.00,12.000,48.00,12.00
15040119,家乐干锅酱,800G,瓶,,1.00,1.00, ,48.000,48.00, 
15040123,樱花虾酱,,斤,,12.50,16.00,-3.50,150.000,"2,400.00",-525.00
15040124,XO酱,,斤,,8.00,28.00,-20.00,100.000,"2,800.00","-2,000.00"
15040135,昆布酱油,,支,,6.00,5.00,1.00,52.600,263.00,52.60
15040146,芥末籽酱,,支,,2.00,2.00, ,17.000,34.00, 
15040148,丘比蓝莓酱,,瓶,,8.00, ,8.00,17.000, ,136.00
15050001,致美斋大红浙醋,,瓶,,1.00,1.00, ,4.500,4.50, 
15050004,柠檬醋,1.8升,瓶,,0.50,0.30,0.20,74.000,22.20,14.80
15050005,白菊醋,,瓶,,1.00,1.00, ,270.000,270.00, 
15050009,花城白米醋,630毫升,瓶,,1.00, ,1.00,3.500, ,3.50
15050012,柚子醋,,瓶,,12.00,10.00,2.00,114.800,"1,148.00",229.60
15050016,宁化府陈醋,330ml,支,,11.00,1.00,10.00,10.750,10.75,107.50
15050019,宝鼎上海白醋,,支,,41.00,2.00,39.00,3.340,6.69,130.41
15060003,美极鲜,800毫升,瓶,,5.00,2.00,3.00,35.500,71.00,106.50
15060010,李锦记旧装蚝油,510克,瓶,,8.00,3.00,5.00,29.500,88.50,147.50
15060016,泰国鱼露,725毫升,瓶,,3.50,1.50,2.00,8.000,12.00,16.00
15060018,陈村枧水,4000ml,瓶,,0.20,0.10,0.10,12.000,1.20,1.20
15060022,保卫尔牛肉汁,375ml,瓶,,4.00,2.00,2.00,47.500,95.50,95.50
15060024,OK汁,335ml,瓶,,3.00, ,3.00,12.000, ,36.00
15060029,味淋,1.8l,瓶,,3.50,0.50,3.00,29.250,14.61,87.64
15060033,家乐浓缩鸡汁,1kg,瓶,,30.00,2.00,28.00,51.000,102.00,"1,428.00"
15060045,李锦记财神蚝油,907G,支,,28.00,4.00,24.00,13.500,54.00,324.00
15060048,海天罐装金标生抽,1.9l,罐,,16.00,1.00,15.00,15.493,14.52,217.88
15060049,海天罐装草菇老抽,1.9L,罐,,13.00,4.00,9.00,17.622,70.12,157.78
15060050,丘比凯撒沙拉汁,1kg,支,,1.50,1.00,0.50,60.000,60.00,30.00
15060054,鸡饭老抽,640ml,支,,2.00,1.00,1.00,21.000,21.00,21.00
15060062,东古一品鲜酱油,500ML,支,,37.00,1.00,36.00,7.500,7.50,270.00
15060064,韩国烧汁,,支,,3.50,1.30,2.20,55.000,71.50,121.00
15060065,李派林急汁,,支,,2.00, ,2.00,17.500, ,35.00
15060069,家乐麻辣鲜露,400ml,支,,2.00,1.50,0.50,15.000,22.50,7.50
15060084,家乐牛肉汁,480ML,支,,5.00,4.00,1.00,36.250,140.80,35.20
15060092,果汁,,支,,1.00, ,1.00,26.800, ,26.80
15070008,特丽素,,包,,5.00,2.50,2.50,240.000,600.00,600.00
15070019,臭粉,1500g,瓶,,0.80,0.70,0.10,12.000,8.40,1.20
15070024,风车生粉,50KG,包,,1.00,1.00, ,270.000,270.00, 
15070027,斧头食粉,454g,合,,3.00,1.00,2.00,4.500,4.50,9.00
15070032,松肉粉,,瓶,,1.00,0.50,0.50,11.000,5.50,5.50
15070036,五香粉,454g,包,,2.00,1.00,1.00,5.000,5.00,5.00
15070084,鸡粉,2kg,罐,,20.00,1.00,19.00,65.000,65.00,"1,235.00"
15070106,味好美迷迭香,,罐,,0.50, ,0.50,50.000, ,25.00
15070108,火锅料,,包,,1.00, ,1.00,3.500, ,3.50
15070111,白面豉,,包,,1.00,1.00, ,20.000,20.00, 
15070114,孜然粉,500g,合,,0.60,0.60, ,8.000,4.80, 
15070124,巴马神芝士,1kg/罐,KG,,1.50,1.50, ,105.000,157.50, 
15070125,客家鸡料,,盒,,8.00,1.00,7.00,9.000,9.00,63.00
15070127,金福百里香,,罐,,0.50,0.50, ,58.000,29.00, 
15070128,金福迷迭香,,罐,,0.50,0.50, ,58.000,29.00, 
15070134,靓佛手味粉,4540g,包,,3.00,0.70,2.30,167.500,117.83,387.17
15070136,味好美卡真调料,,罐,,1.00,1.00, ,75.000,75.00, 
15070137,蒙特利牛扒调料,,罐,,1.00,1.00, ,75.000,75.00, 
15070138,美极牛肉粉,,罐,,1.70,1.00,0.70,30.000,30.00,21.00
15070139,家乐牛肉粉,,罐,,1.50,1.00,0.50,30.000,30.00,15.00
15070148,麝香,,支,,8.50,8.50, ,117.957,"1,002.63", 
15070151,韩国辣椒粉,,包,,1.00,1.00, ,60.000,60.00, 
15070158,力高哈密瓜果膏,,盒,,1.00,1.00, ,32.000,32.00, 
15070159,力高草莓果膏,,盒,,1.00,1.00, ,32.000,32.00, 
15070160,力高朱古力果膏,,盒,,2.00,1.50,0.50,32.000,48.00,16.00
15070173,力高香橙果膏,,盒,,0.50,0.50, ,32.000,16.00, 
15080002,虾米,,斤,,7.50,3.00,4.50,49.500,144.60,216.90
15080009,螺头,,斤,,13.00, ,13.00,70.000, ,910.00
15080014,大花菇,,斤,,2.00,1.00,1.00,166.730,166.73,166.73
15080019,竹笙,,斤,,1.00,0.50,0.50,320.000,160.00,160.00
15080028,黄花菜,,斤,,7.00, ,7.00,13.000, ,91.00
15080035,110头元柱甫,,斤,,0.20,0.10,0.10,364.320,36.43,36.43
15080049,鱿鱼干,,斤,,1.60,1.60, ,75.000,120.00, 
15080051,大地鱼,,斤,,1.00, ,1.00,40.000, ,40.00
15080052,墨鱼干,,斤,,1.40,1.40, ,120.000,168.00, 
15080070,粽叶,,包,,8.00,2.00,6.00,18.000,36.00,108.00
15080075,提子干,,斤,,0.60,0.60, ,20.000,12.00, 
15080078,威化纸,,包,,2.00, ,2.00,10.000, ,20.00
15080080,好味面包糠,,包,,6.00,2.00,4.00,12.000,24.00,48.00
15080081,木鱼花,,包,,0.60,0.50,0.10,50.000,25.00,5.00
15080087,羊肚菌,,斤,,5.30,1.50,3.80,"1,433.333","2,146.70","5,438.30"
15080094,鲜支竹,,包,,12.00, ,12.00,4.500, ,54.00
15080095,鱼肚,,斤,,6.30, ,6.30,27.000, ,170.10
15080097,黑虎掌菌,,斤,,1.40,0.90,0.50,580.000,522.00,290.00
15080098,日本竹叶,,斤,,2.00, ,2.00,15.000, ,30.00
15080109,日本昆布,0.2斤/包,包,,3.50,2.50,1.00,116.000,290.00,116.00
15080113,靓老鼠耳,,斤,,2.00,0.20,1.80,115.000,23.00,207.00
15080114,卡夫芝士片,,包,,3.00,2.00,1.00,27.000,54.00,27.00
15080150,70头碎柱,,斤,,12.00,1.50,10.50,266.670,400.00,"2,800.04"
15080151,墨鱼胆,,斤,,5.50, ,5.50,8.000, ,44.00
15080152,辣椒干,,斤,,1.40,1.00,0.40,11.900,11.00,4.40
15080166,龙口粉丝,200g,包,,18.00,2.50,15.50,3.500,8.75,54.25
15080178,小米辣椒,,斤,,4.00, ,4.00,4.000, ,16.00
15080186,干桑叶,,斤,,5.00,2.50,2.50,8.000,20.00,20.00
15080191,海南胡椒,1斤,包,,4.00,2.00,2.00,58.000,116.00,116.00
15080193,鲨鱼胶（小）,,斤,,2.80,1.00,1.80,327.627,327.63,589.73
15080194,鲨鱼胶（中）,,斤,,2.50, ,2.50,393.150, ,982.87
15080198,血耳,,斤,,0.50, ,0.50,500.000, ,250.00
15090001,无花果,,斤,,8.50,4.20,4.30,33.333,153.18,156.82
15090010,黄豆,,斤,,150.00,70.00,80.00,3.800,266.00,304.00
15090015,夏果,,包,,1.00, ,1.00,65.000, ,65.00
15090016,腰果,,斤,,13.00,4.00,9.00,34.000,136.00,306.00
15090023,松子仁,,斤,,4.00,1.00,3.00,96.667,96.25,288.75
15090029,蜜枣,,斤,,5.80,1.00,4.80,8.000,8.00,38.40
15090030,元肉,,斤,,2.20,1.00,1.20,25.000,25.00,30.00
15090031,红枣,,斤,,2.80,1.20,1.60,7.000,8.40,11.20
15090032,无核红枣,,斤,,5.00, ,5.00,7.000, ,35.00
15090034,白莲子,,斤,,1.40,0.70,0.70,34.000,23.80,23.80
15090035,百合,,斤,,1.00,1.00, ,45.000,45.00, 
15090036,意米,,斤,,0.40,0.20,0.20,9.000,1.80,1.80
15090107,红衣花生,,斤,,3.00, ,3.00,8.000, ,24.00
15090128,鲜白莲子,,斤,,3.00, ,3.00,18.500, ,55.00
15090136,开心果,,斤,,0.50,2.50,-2.00,52.000,130.00,-104.00
15090147,无心白莲子,,斤,,0.50, ,0.50,42.000, ,21.00
15100004,三花淡奶,410克,罐,,26.00,1.00,25.00,7.000,7.00,175.00
15100005,保利奶,1kg,罐,,2.00,0.50,1.50,16.000,8.00,24.00
15100018,豆豉鲮鱼,227g,罐,,5.00,4.00,1.00,8.000,32.00,8.00
15100020,红车厘子,737,罐,,11.00,1.00,10.00,19.000,19.00,190.00
15100026,高达椰浆,400g,罐,,48.00,2.00,46.00,8.333,16.58,381.42
15100070,高达黑椒碎,,罐,,1.00,1.00, ,47.000,47.00, 
15100071,桂花糖,300g,支,,2.00,2.00, ,5.000,10.00, 
15100073,蓬盛榄菜,,瓶,,23.00,2.00,21.00,4.000,8.00,84.00
15100077,金牌水蜜桃,822g,罐,,1.00, ,1.00,13.000, ,13.00
15100078,钻石黑椒碎,,罐,,1.50,1.00,0.50,47.000,47.00,23.50
15100079,百利红腰豆,432g,罐,,5.00,3.00,2.00,4.500,13.50,9.00
15100085,东古野山椒,180g,瓶,,14.00,3.00,11.00,3.500,10.50,38.50
15100093,小放牛冬菜,,瓶,,3.00,2.00,1.00,6.800,13.60,6.80
15100097,咸柠檬,,瓶,,3.00,1.00,2.00,85.000,85.00,170.00
15100098,酸青瓜,,瓶,,29.00,8.00,21.00,21.000,168.00,441.00
15100108,咖啡伴侣,,瓶,,1.50,1.20,0.30,40.000,48.00,12.00
15110009,酸子姜,,罐,,19.00,5.00,14.00,12.833,65.26,182.74
15110014,麦冬,,斤,,4.40,1.40,3.00,171.500,240.10,514.50
15110023,大头菜,,斤,,1.00, ,1.00,3.000, ,3.00
15110043,大头葱菜,,斤,,1.00, ,1.00,3.000, ,3.00
15110058,酸菜王,,斤,,74.00,6.00,68.00,3.500,21.00,238.00
15120001,太子参,,斤,,0.20, ,0.20,550.000, ,110.00
