物资编码,品名,规格,单位,批次,帐存数量,实存数量,实耗数量,单价,实存金额,实耗金额
07010112,大鱼,,斤,,11.30,5.40,5.90,520.000,"2,763.08","3,018.92"
合计,肉类,,,,,,,,"2,763.08","3,018.92"
