物资编码,品名,规格,单位,批次,帐存数量,实存数量,实耗数量,单价,实存金额,实耗金额
15130018,百利鱼胶片,,盒,,2.50,0.80,1.70,170.000,136.00,289.00
15130019,黄原胶,,罐,,1.00,1.00, ,480.000,480.00, 
15130020,卡拉胶,,罐,,1.00,1.00, ,460.000,460.00, 
15130029,卡码黑朱古力,,块,,1.80,1.50,0.30,335.000,502.50,100.50
15130030,飞鹰黑朱古力,,块,,1.30,1.00,0.30,175.000,175.00,52.50
15130031,飞鹰白朱古力,,块,,0.80,0.80, ,175.000,140.00, 
15130032,铁塔忌廉芝士,,盒,,4.50,4.00,0.50,155.000,620.00,77.50
15130033,朱古力转印纸,,盒,,1.00,1.00, ,165.000,165.00, 
15130034,卡码白朱古力,,块,,0.80,0.80, ,335.000,268.00, 
15130036,朱古力装饰件,,盒,,4.00,2.00,2.00,45.000,90.00,90.00
15130039,马苏里拉芝士,,块,,1.50,1.00,0.50,442.500,391.67,195.83
1624,胎菊,,斤,,0.80, ,0.80,75.000, ,60.00
,食品,,,,,,,,"11,519.56","8,130.11"
合计,,,,,,,,,"59,644.84","36,825.32"
