物资编码,品名,规格,单位,批次,帐存数量,实存数量,实耗数量,单价,实存金额,实耗金额
11060201,精选手工蒜肉,,斤,,24.00, ,24.00,6.500, ,156.00
15020013,黑盐,,瓶,,2.00,3.50,-1.50,100.000,350.00,-150.00
15040001,樱花芥辣,43g,支,,4.00,2.00,2.00,9.000,18.00,18.00
15050016,宁化府陈醋,330ml,支,,7.00,3.00,4.00,10.750,32.25,43.00
15060009,日本海鲜豉油,200ml,瓶,,6.50,2.00,4.50,19.000,38.00,85.50
15060048,海天罐装金标生抽,1.9l,罐,,1.50,2.00,-0.50,15.500,31.00,-7.75
15060063,丘比焙煎芝麻汁,1.5L,支,,1.00, ,1.00,60.000, ,60.00
15060090,辣椒浸蒜头,,斤,,10.00,30.00,-20.00,12.000,360.00,-240.00
合计,食品,,,,,,,,829.25,-35.25
