物资编码,品名,规格,单位,批次,帐存数量,实存数量,实耗数量,单价,实存金额,实耗金额
07010001,大苏眉,,斤,,12.60, ,12.60,580.000, ,"7,308.00"
07010005,大龙趸,,斤,,204.30,16.00,188.30,37.667,602.60,"7,091.80"
07010006,老虎斑,,斤,,83.60,1.60,82.00,59.444,86.44,"4,430.06"
07010008,大东星斑,,斤,,58.50,6.00,52.50,157.857,"1,011.95","8,854.55"
07010009,细东星斑,,斤,,65.00,1.20,63.80,272.000,331.94,"17,648.06"
07010013,老鼠斑,,斤,,15.00,0.90,14.10,212.500,191.64,"3,002.36"
07010022,红斑,,斤,,8.60,1.40,7.20,151.667,211.14,"1,085.86"
07010042,花金古,,斤,,3.70, ,3.70,300.000, ,"1,110.00"
07010051,黄丁,,斤,,19.70,1.20,18.50,94.000,112.87,"1,740.13"
07010062,笋壳鱼,,斤,,5.00, ,5.00,58.000, ,290.00
07010071,章红,,斤,,6.10, ,6.10,34.000, ,207.40
07010086,金雕鱼,,斤,,0.80,1.10,-0.30,33.000,36.30,-9.90
07010138,次老虎斑,,斤,,1.40, ,1.40,40.000, ,56.00
07010139,红玫瑰鱼,,斤,,40.90,0.20,40.70,268.000,54.12,"11,014.08"
07010142,蓝东星,,斤,,34.80,6.60,28.20,86.000,568.26,"2,428.04"
07020001,波斯龙虾,,斤,,193.40,29.50,163.90,72.833,"2,229.34","12,386.06"
07020003,花龙虾,,斤,,95.70,29.20,66.50,313.602,"9,080.21","20,679.23"
07020024,青龙虾仔,,斤,,30.90,1.60,29.30,173.333,278.08,"5,092.42"
07030002,大红蟹,,斤,,4.20, ,4.20,160.000, ,672.00
07040001,象拨蚌,,斤,,60.80,5.00,55.80,179.846,903.12,"10,078.88"
07060002,大连鲍(5只/斤),,斤,,94.70,10.78,83.92,129.000,"1,390.62","10,825.68"
07060013,南非鲜鲍（3只/斤）,,斤,,24.80, ,24.80,190.000, ,"4,712.00"
07060021,南非鲜鲍（5头）,,斤,,2.30, ,2.30,160.000, ,368.00
09120203,6头大虾,,盒,,19.00,7.50,11.50,181.250,"1,361.84","2,088.16"
合计,海鲜,,,,,,,,"18,450.47","133,158.87"
