物资编码,品名,规格,单位,批次,帐存数量,实存数量,实耗数量,单价,实存金额,实耗金额
15070145,美极香菇粉,,罐,,1.00,0.50,0.50,30.000,15.00,15.00
15070146,木薯粉,0.5KG,包,,11.00,2.00,9.00,5.500,11.00,49.50
15070157,富田大红色素,,支,,1.00,1.00, ,23.000,23.00, 
15070163,金冠唂咕粉,,瓶,,5.00,5.00, ,38.000,190.00, 
15070164,龟苓膏粉,,包,,6.00,5.50,0.50,6.000,33.00,3.00
15070165,即溶吉士粉,,盒,,0.80,0.70,0.10,52.500,36.75,5.25
15070166,大师傅塔塔粉,,瓶,,1.00,1.00, ,75.000,75.00, 
15070167,包装杏仁粉,25磅,件,,0.50,0.30,0.20,870.000,261.00,174.00
15070171,朱师傅抹茶粉,,罐,,3.80,1.00,2.80,80.000,80.00,224.00
15070172,特A改良剂,,包,,0.50,0.40,0.10,30.000,12.00,3.00
15070175,富田粉红色素,,支,,0.80,0.80, ,23.000,18.40, 
15080002,虾米,,斤,,2.00,1.00,1.00,56.000,56.00,56.00
15080027,日本紫菜,50片4两,包,,10.00,3.00,7.00,25.000,75.00,175.00
15080070,粽叶,,包,,2.00,1.00,1.00,21.000,21.00,21.00
15080078,威化纸,,包,,7.00,4.00,3.00,10.000,40.00,30.00
15080114,卡夫芝士片,,包,,4.00,2.00,2.00,27.000,54.00,54.00
15080120,椰丝,,斤,,1.00,1.00, ,12.000,12.00, 
15080137,鱿鱼,,斤,,0.10, ,0.10,75.000, ,7.50
15080168,去衣杏仁,,斤,,9.00, ,9.00,21.000, ,189.00
15090006,绿豆,,斤,,3.00,3.00, ,5.500,16.50, 
15090027,黑芝麻,,斤,,1.00,0.80,0.20,10.500,8.40,2.10
15090106,西杏片,,斤,,4.00,1.00,3.00,40.000,40.00,120.00
15090127,雪莲子,,斤,,0.50,0.30,0.20,175.000,52.50,35.00
15090132,西米,,包,,1.00,0.50,0.50,1.500,0.75,0.75
15100002,鹰唛炼奶,370g,罐,,16.50,5.00,11.50,11.000,55.00,126.50
15100004,三花淡奶,410克,罐,,1.00, ,1.00,7.000, ,7.00
15100005,保利奶,1kg,罐,,45.00,6.00,39.00,16.000,96.00,624.00
15100009,雀巢咖啡,200g,瓶,,1.00,0.50,0.50,58.000,29.00,29.00
15100018,豆豉鲮鱼,227g,罐,,4.00, ,4.00,8.000, ,32.00
15100034,地扪杂果,,罐,,8.50,1.00,7.50,11.000,11.00,82.50
