物资编码,品名,规格,单位,批次,帐存数量,实存数量,实耗数量,单价,实存金额,实耗金额
07010056,大白花,,斤,,9.60,9.60, ,14.000,134.40, 
07010062,笋壳鱼,,斤,,79.70,14.40,65.30,56.750,819.21,"3,714.89"
07010069,白鳝,,斤,,37.40,5.60,31.80,52.273,293.10,"1,664.40"
07010071,章红,,斤,,3.20, ,3.20,34.000, ,108.80
07010086,金雕鱼,,斤,,2.20, ,2.20,31.500, ,66.60
07010087,侧鱼,,斤,,74.40,5.00,69.40,12.700,63.87,886.53
07020001,波斯龙虾,,斤,,1.00, ,1.00,65.000, ,65.00
07020005,河虾,,斤,,10.00,2.00,8.00,22.500,45.00,180.00
07020023,大沙虾,,斤,,5.00, ,5.00,25.000, ,125.00
07020034,熟波斯龙虾,,斤,,43.40, ,43.40,55.000, ,"2,387.00"
07030003,面包蟹,,斤,,56.90,16.00,40.90,35.000,560.00,"1,431.50"
07030006,老虎蟹,,斤,,10.80,2.00,8.80,23.000,46.00,202.40
07030011,羔蟹,,斤,,25.10,5.00,20.10,90.750,471.39,"1,895.01"
07030022,阿拉斯加蟹,,斤,,3.70, ,3.70,70.000, ,259.00
07030030,长脚蟹,,斤,,5.70, ,5.70,68.000, ,387.60
07030031,帝王蟹,,斤,,90.50,10.00,80.50,67.571,676.39,"5,444.91"
07030032,翡翠蟹,,斤,,3.00, ,3.00,25.000, ,75.00
07030033,松叶蟹,,件,,2.00,1.00,1.00,420.000,420.00,420.00
07050016,海螺,,斤,,136.00,10.00,126.00,42.000,420.00,"5,292.00"
07050019,北极贝,2斤,合,,2.00,2.00, ,180.000,360.00, 
07050025,生蚝,,只,,80.00, ,80.00,8.000, ,640.00
,肉类,,,,,,,,"4,309.36","25,245.64"
02050005,鲍鱼片（粉）,,斤,,1.40, ,1.40,625.020, ,875.03
07050042,白贝,,斤,,98.00,4.00,94.00,3.079,12.51,293.99
07050044,青口,,斤,,14.00,2.00,12.00,7.917,15.43,92.57
07060004,大连鲍(小),,斤,,16.00,4.50,11.50,72.000,324.00,828.00
08010002,一般花胶,,斤,,8.33,1.63,6.70,"2,133.330","3,477.33","14,293.31"
08010005,黄花胶,,斤,,10.40,2.17,8.23,550.000,"1,193.50","4,526.50"
08010015,阿巴公花胶,,斤,,2.23,1.20,1.03,"3,200.000","3,840.00","3,296.00"
08020007,石柱参,,克,,"1,090.00",300.00,790.00,3.400,"1,020.00","2,686.00"
08030005,关东辽参,,斤,,5.53,2.69,2.84,"4,600.000","12,374.00","13,064.00"
08030007,关西辽参,,斤,,5.23,1.27,3.96,"1,671.000","2,125.08","6,626.24"
08030017,参皮,,斤,,16.00,4.13,11.87,174.219,719.52,"2,067.98"
08040006,咸蛋黄,,只,,240.00, ,240.00,1.200, ,288.00
08060001,雪蛤,,斤,,0.21,0.21, ,"2,038.360",428.06, 
09120221,干龙趸皮,,斤,,13.45,8.55,4.90,700.000,"5,985.00","3,430.00"
,食品,,,,,,,,"31,514.43","52,367.62"
08050010,大红咸鱼,,斤,,2.00,2.00, ,52.000,104.00, 
09010002,竹丝鸡,,斤,,36.30,12.00,24.30,11.833,143.17,289.93
09010004,老鸡,,斤,,31.10, ,31.10,11.500, ,361.00
09010024,鸡油,,斤,,51.00, ,51.00,3.000, ,153.00
09010025,鸡腿肉,,斤,,19.00, ,19.00,9.000, ,171.00
09010029,鸡脚,,斤,,28.60, ,28.60,12.800, ,366.08
09010033,凤中皇,,斤,,596.10,13.50,582.60,21.929,296.66,"12,802.54"
09010040,鸡壳,,斤,,672.00, ,672.00,8.000, ,"5,376.00"
09010046,脆皮鸡,,只,,1.00, ,1.00,66.000, ,66.00
09010048,剦鸡,,斤,,4.30, ,4.30,28.000, ,120.40
09020004,水鸭,,只,,84.00,16.00,68.00,15.000,240.00,"1,020.00"
09030005,鹅肝,,斤,,55.00,16.00,39.00,140.000,"2,240.00","5,460.00"
09030007,进口鹅掌,,斤,,16.00,8.00,8.00,45.500,355.00,355.00
09030009,雁鹅,,斤,,7.50, ,7.50,20.000, ,150.00
09030011,烧鹅,,斤,,21.50, ,21.50,19.667, ,426.00
09030012,匈牙利鹅肝,,斤,,45.00,37.00,8.00,116.835,"4,360.83",942.88
09030013,法国鹅肝,,斤,,33.00,25.50,7.50,218.000,"5,419.91","1,594.09"
09040004,猪肉眼,,斤,,5.00, ,5.00,12.500, ,62.50
09040005,猪肥肉,,斤,,6.90, ,6.90,7.500, ,51.75
09040010,猪一字梅,,斤,,53.90,8.00,45.90,13.000,104.00,596.70
09040022,猪横利,,斤,,10.50,2.00,8.50,6.000,12.00,51.00
09040023,猪肚,,斤,,79.60,6.00,73.60,23.000,138.00,"1,692.80"
09040036,猪排骨,,斤,,569.70,12.00,557.70,18.000,216.00,"10,038.60"
09040039,猪脊骨,,斤,,26.00, ,26.00,12.000, ,312.00
09040045,猪圆蹄,,斤,,23.80, ,23.80,10.125, ,242.40
09040047,猪脚,,斤,,6.60, ,6.60,10.000, ,66.00
09040051,猪皮,,斤,,2.00, ,2.00,3.000, ,6.00
09040052,猪大油,,斤,,10.00, ,10.00,5.000, ,50.00
09040060,烧肉,,斤,,12.00,11.00,1.00,18.000,198.00,18.00
09040062,猪铮,,斤,,5.70,5.00,0.70,10.000,50.00,7.00
09040064,肉排,,斤,,51.30,6.00,45.30,22.000,132.00,996.60
09040069,枚肉(瘦肉),,斤,,"1,221.00",8.00,"1,213.00",12.500,100.00,"15,162.50"
09040084,无皮方花肉,,斤,,45.70,5.00,40.70,16.000,80.00,651.20
09040090,有皮方花肉,,斤,,15.30, ,15.30,15.000, ,229.50
09040092,猪手尖,,斤,,2.00, ,2.00,13.500, ,27.00
09040093,乳猪,,斤,,152.70,23.00,129.70,21.643,496.91,"2,802.14"
09040096,猪利,,斤,,1.00, ,1.00,14.000, ,14.00
09050007,牛肚,,斤,,34.30,10.00,24.30,11.000,110.00,267.30
09050025,牛肠,,斤,,57.60,15.00,42.60,12.000,180.00,511.20
09050026,牛横膈膜,,斤,,36.00,24.00,12.00,344.350,"8,264.40","4,132.20"
09050028,牛膀,,斤,,11.50,2.00,9.50,5.500,11.00,52.25
09050040,牛肺,,只,,3.00,1.00,2.00,41.667,41.67,83.33
09050041,牛牛膀,,斤,,25.00,8.00,17.00,14.000,112.00,238.00
09050042,鹅筋,,包,,13.00,10.00,3.00,55.000,550.00,165.00
09050043,牛面肉,,斤,,10.10,8.40,1.70,32.500,259.07,52.43
09050044,牛筋丸,,包,,10.00, ,10.00,17.000, ,170.00
09060007,黑草羊（公）,,斤,,134.90, ,134.90,35.000, ,"4,721.50"
