物资编码,品名,规格,单位,批次,帐存数量,实存数量,实耗数量,单价,实存金额,实耗金额
15050022,西柠醋,1.8L,支,,1.00, ,1.00,70.000, ,70.00
15060003,美极鲜,800毫升,瓶,,9.00,2.00,7.00,34.250,68.78,240.72
15060007,支庄万字豉油,,瓶,,0.50,0.50, ,34.000,17.00, 
15060010,李锦记旧装蚝油,510克,瓶,,9.00,3.00,6.00,29.500,88.50,177.00
15060016,泰国鱼露,725毫升,瓶,,1.50,0.50,1.00,8.000,4.00,8.00
15060018,陈村枧水,4000ml,瓶,,1.00,1.00, ,12.000,12.00, 
15060022,保卫尔牛肉汁,375ml,瓶,,5.00,3.00,2.00,48.000,144.00,96.00
15060024,OK汁,335ml,瓶,,3.50,3.50, ,12.000,42.00, 
15060029,味淋,1.8l,瓶,,3.00,0.80,2.20,55.000,44.00,121.00
15060033,家乐浓缩鸡汁,1kg,瓶,,30.00,3.00,27.00,51.000,153.00,"1,377.00"
15060042,家乐辣鲜露,400毫升,支,,4.00,3.00,1.00,15.000,45.00,15.00
15060045,李锦记财神蚝油,907G,支,,27.00, ,27.00,13.500, ,364.50
15060048,海天罐装金标生抽,1.9l,罐,,36.00,1.00,35.00,16.600,16.60,581.00
15060049,海天罐装草菇老抽,1.9L,罐,,18.00,6.00,12.00,18.200,109.20,218.40
15060050,丘比凯撒沙拉汁,1kg,支,,2.00,1.00,1.00,60.000,60.00,60.00
15060054,鸡饭老抽,640ml,支,,4.00,2.00,2.00,21.000,42.00,42.00
15060062,东古一品鲜酱油,500ML,支,,8.50,2.00,6.50,7.000,14.00,45.50
15060063,丘比焙煎芝麻汁,1.5L,支,,1.00,1.00, ,60.000,60.00, 
15060064,韩国烧汁,,支,,4.00,1.00,3.00,57.667,58.25,174.75
15060065,李派林急汁,,支,,0.50,0.50, ,19.000,9.50, 
15060084,家乐牛肉汁,480ML,支,,3.00,0.80,2.20,34.500,27.60,75.90
15070008,特丽素,,包,,3.00,1.00,2.00,240.000,240.00,480.00
15070017,南姜粉,,包,,2.00,2.00, ,18.000,36.00, 
15070024,风车生粉,50KG,包,,5.00,2.00,3.00,286.000,572.00,858.00
15070027,斧头食粉,454g,合,,4.00,2.00,2.00,4.500,9.00,9.00
15070029,依仕粉,500g,包,,1.00, ,1.00,18.000, ,18.00
15070032,松肉粉,,瓶,,1.00,0.80,0.20,11.000,8.80,2.20
15070084,鸡粉,2kg,罐,,20.00,3.00,17.00,65.000,195.00,"1,105.00"
15070096,益鲜素,,罐,,2.00,1.50,0.50,260.000,390.00,130.00
15070106,味好美迷迭香,,罐,,0.50,0.50, ,50.000,25.00, 
15070114,孜然粉,500g,合,,0.60,0.60, ,8.000,4.80, 
15070124,巴马神芝士,1kg/罐,KG,,0.20,0.10,0.10,100.000,10.00,10.00
15070125,客家鸡料,,盒,,4.00,1.00,3.00,9.000,9.00,27.00
15070127,金福百里香,,罐,,0.60,0.60, ,58.000,34.80, 
15070128,金福迷迭香,,罐,,0.50,0.50, ,58.000,29.00, 
15070134,靓佛手味粉,4540g,包,,3.00,1.00,2.00,165.000,165.00,330.00
15070136,味好美卡真调料,,罐,,0.50,0.50, ,75.000,37.50, 
15070137,蒙特利牛扒调料,,罐,,1.20,1.00,0.20,75.000,75.00,15.00
15070138,美极牛肉粉,,罐,,2.00,3.00,-1.00,30.000,90.00,-30.00
15070139,家乐牛肉粉,,罐,,2.80,2.00,0.80,29.000,58.86,23.54
15070145,美极香菇粉,,罐,,0.80,0.80, ,30.000,24.00, 
15070148,麝香,,支,,10.00, ,10.00,117.957, ,"1,179.58"
15070151,韩国辣椒粉,,包,,1.00,0.50,0.50,60.000,30.00,30.00
15070158,力高哈密瓜果膏,,盒,,0.40,1.00,-0.60,32.000,32.00,-19.20
15070159,力高草莓果膏,,盒,,1.00,1.00, ,32.000,32.00, 
15070160,力高朱古力果膏,,盒,,1.60,1.00,0.60,32.000,32.00,19.20
15070173,力高香橙果膏,,盒,,1.00,1.00, ,32.000,32.00, 
15080002,虾米,,斤,,13.00,5.00,8.00,50.250,255.38,408.62
15080013,猴头菇,,斤,,3.40,2.40,1.00,37.500,90.00,37.50
15080014,大花菇,,斤,,4.00, ,4.00,166.730, ,666.92
15080015,花菇,,斤,,3.00,2.00,1.00,50.000,100.00,50.00
15080019,竹笙,,斤,,2.50,1.50,1.00,320.000,480.00,320.00
15080040,金蚝,,斤,,13.00,12.00,1.00,170.000,"2,040.00",170.00
15080049,鱿鱼干,,斤,,3.40,2.00,1.40,78.333,152.35,106.65
15080051,大地鱼,,斤,,5.00, ,5.00,40.000, ,200.00
15080052,墨鱼干,,斤,,5.20,2.40,2.80,120.000,288.00,336.00
15080070,粽叶,,包,,1.00,2.00,-1.00,21.000,42.00,
15080075,提子干,,斤,,2.60,1.00,1.60,20.000,20.00,32.00
15080078,威化纸,,包,,10.00, ,10.00,10.000, ,100.00
15080080,好味面包糠,,包,,3.50,1.50,2.00,12.000,18.00,24.00
15080081,木鱼花,,包,,0.80,0.80, ,50.000,40.00, 
15080087,羊肚菌,,斤,,4.60,2.00,2.60,"1,550.000","3,100.00","4,030.00"
15080097,黑虎掌菌,,斤,,0.50, ,0.50,580.000, ,290.00
15080109,日本昆布,0.2斤/包,包,,1.50,7.50,-6.00,125.160,938.70,
15080113,靓老鼠耳,,斤,,3.00,1.00,2.00,125.000,125.00,250.00
15080133,日本昆布(斤),,斤,,39.00,39.00, ,119.679,"4,667.48", 
15080150,70头碎柱,,斤,,6.50,1.00,5.50,249.485,249.55,"1,372.54"
15080166,龙口粉丝,200g,包,,3.00,2.00,1.00,3.500,7.00,3.50
15080181,50-55头蚝豉,,斤,,3.00, ,3.00,130.000, ,390.00
15080191,海南胡椒,1斤,包,,3.00, ,3.00,58.000, ,174.00
15080193,鲨鱼胶（小）,,斤,,1.30,0.80,0.50,327.627,262.10,163.81
15080194,鲨鱼胶（中）,,斤,,0.88, ,0.88,393.150, ,345.97
15080195,油金鱼头,1*2.5KG,包,,10.00, ,10.00,21.170, ,211.70
15080196,黄鱼皮,,斤,,1.75,1.00,0.75,326.880,326.88,245.16
15090006,绿豆,,斤,,2.00, ,2.00,5.000, ,10.00
15090010,黄豆,,斤,,90.00,70.00,20.00,3.800,266.00,76.00
15090016,腰果,,斤,,0.80, ,0.80,35.000, ,28.00
15090023,松子仁,,斤,,1.00,0.50,0.50,100.000,50.00,50.00
15090029,蜜枣,,斤,,9.30,7.00,2.30,8.000,56.00,18.40
15090030,元肉,,斤,,2.80,0.60,2.20,25.000,15.00,55.00
15090031,红枣,,斤,,6.70,1.40,5.30,7.000,9.80,37.10
15090107,红衣花生,,斤,,10.00, ,10.00,8.000, ,80.00
15100004,三花淡奶,410克,罐,,17.00,3.00,14.00,6.833,20.38,95.12
15100005,保利奶,1kg,罐,,4.00,1.00,3.00,15.500,15.50,46.50
15100018,豆豉鲮鱼,227g,罐,,20.00,5.00,15.00,8.000,40.00,120.00
15100026,高达椰浆,400g,罐,,27.00,3.00,24.00,8.000,24.00,192.00
15100073,蓬盛榄菜,,瓶,,16.00,3.00,13.00,4.000,12.00,52.00
15100077,金牌水蜜桃,822g,罐,,1.00,1.00, ,13.000,13.00, 
15100078,钻石黑椒碎,,罐,,2.50,1.00,1.50,47.000,47.00,70.50
15100079,百利红腰豆,432g,罐,,4.00,3.00,1.00,4.500,13.50,4.50
15100085,东古野山椒,180g,瓶,,2.00,2.00, ,3.300,6.60, 
15100097,咸柠檬,,瓶,,3.00,1.00,2.00,85.000,85.00,170.00
15100098,酸青瓜,,瓶,,30.00,30.00, ,21.000,630.00, 
15110009,酸子姜,,罐,,28.00,4.00,24.00,25.000,100.00,600.00
15110013,火窝料,,包,,2.00,1.00,1.00,3.500,3.50,3.50
15110014,麦冬,,斤,,4.20,1.60,2.60,321.750,512.08,832.12
15110023,大头菜,,斤,,2.50, ,2.50,3.500, ,8.75
15110051,雪菜,,斤,,2.00, ,2.00,3.000, ,6.00
15110052,高塘菜脯,,斤,,1.00, ,1.00,3.500, ,3.50
15110058,酸菜王,,斤,,42.00, ,42.00,3.500, ,147.00
15120001,太子参,,斤,,1.40,0.60,0.80,539.000,323.40,431.20
15120004,海马,,斤,,0.22,0.20,0.02,"2,596.675",519.34,51.93
15120005,海龙,,斤,,0.60,0.50,0.10,382.500,190.42,38.08
15120007,杞子,,斤,,1.80,1.40,0.40,25.000,35.00,10.00
15120008,沙参,,斤,,1.50,1.50, ,38.000,57.00, 
15120009,玉竹,,斤,,0.80,0.40,0.40,147.000,58.80,58.80
15120010,党参,,斤,,1.10,0.40,0.70,247.500,99.82,174.68
15120011,北芪,,斤,,2.80,2.80, ,107.800,301.84, 
15120016,川贝,,斤,,0.70,0.40,0.30,120.000,48.00,36.00
15120019,白术,,斤,,1.80,1.00,0.80,98.000,98.00,78.40
15120023,生地,,斤,,1.40,1.40, ,15.000,21.00, 
15120024,熟地,,斤,,0.90,0.90, ,30.000,27.00, 
15120026,杜仲,,斤,,1.00,1.00, ,35.000,35.00, 
15120027,罗汉果,,只,,5.00, ,5.00,1.000, ,5.00
15120038,香叶,,斤,,1.30,0.70,0.60,15.000,10.50,9.00
15120043,八角,,斤,,3.00,1.00,2.00,15.000,15.00,30.00
15120044,桂皮,,斤,,0.40,0.60,-0.20,10.000,6.00,-2.00
15120048,草果,,斤,,2.00,0.30,1.70,30.000,9.00,51.00
15120049,甘草,,斤,,1.00,0.70,0.30,15.000,10.50,4.50
15120054,豆扣,,斤,,0.30, ,0.30,29.000, ,8.70
15120057,石斛,,斤,,2.00,1.00,1.00,727.507,727.50,727.51
15120059,灵芝,,斤,,3.00,1.50,1.50,85.000,127.50,127.50
15120060,黄精,,斤,,13.20,6.00,7.20,66.500,397.09,476.51
15120062,田七,,斤,,0.50,0.20,0.30,416.000,83.20,124.80
15120063,阿胶,,斤,,0.60,0.30,0.30,580.000,174.00,174.00
15120076,巴戟,,斤,,3.00,1.50,1.50,55.000,82.50,82.50
15120080,红参,,斤,,0.40,0.40, , , , 
15120086,西藏红花,,g,,56.00,50.00,6.00,13.392,669.61,80.35
15120091,兔丝子,,斤,,0.90,0.90, ,50.000,45.00, 
15120094,首乌,,斤,,0.30,0.30, ,50.000,15.00, 
15120102,虫草花,,斤,,3.00,1.00,2.00,80.000,80.00,160.00
15120106,白胡椒粒,,斤,,0.70,1.00,-0.30,35.000,35.00,
15120111,天冬,,斤,,1.00,0.60,0.40,25.000,15.00,10.00
15120116,川红花,,g,,80.00,75.00,5.00,12.500,937.50,62.50
15120119,地龙干,,斤,,3.10,1.50,1.60,192.500,288.15,307.35
15120121,桑螵蛸,,斤,,0.72,0.70,0.02,527.500,421.07,12.03
15120124,阳超石,,斤,,0.90,0.90, ,20.000,18.00, 
15120125,珍珠粉,,盒,,20.00,20.00, ,45.000,900.00, 
15120133,石斛花（金兰花）,,斤,,1.80,1.00,0.80,"2,000.000","2,000.00","1,600.00"
15120137,靓旧陈皮,,斤,,1.30, ,1.30,464.635, ,604.00
15120143,宝光珍珠,,斤,,0.37,0.30,0.07,982.873,294.86,68.80
15120145,破固芷,,斤,,0.40,0.40, ,40.000,16.00, 
15120146,石决明,,斤,,0.40,0.40, ,12.000,4.80, 
15120147,佛手花,,斤,,1.00,1.00, ,500.000,500.00, 
15120148,壮阳草,,斤,,2.10,2.10, ,750.000,"1,575.00", 
15120149,地参,,斤,,1.00,1.00, ,30.000,30.00, 
15120150,春砂仁,,斤,,0.20,0.20, , , , 
15120151,风流果,,斤,,1.20,1.20, , , , 
15120152,双肾子,,斤,,0.90,0.90, , , , 
15120156,鹿茸片,37.5G,包,,10.00,5.50,4.50,200.000,"1,100.00",900.00
15120160,红景天,,斤,,3.40,2.00,1.40,63.333,167.65,117.35
15120167,百部,,斤,,0.50,0.50, ,70.000,35.00, 
15120169,黑黄精,,斤,,2.60,2.60, ,52.500,180.50, 
15120171,刺龟壳（海胆）,,斤,,2.30,1.30,1.00,53.000,68.90,53.00
15120172,黄芪,,斤,,1.50,2.80,-1.30,176.400,493.92,
15130022,金箔,0.4g,支,,1.80,1.80, ,350.000,630.00, 
Y1090015,勿忘我,,扎,,26.00,2.00,24.00,8.000,16.00,192.00
Y1090016,情人草,,扎,,13.00,2.00,11.00,13.000,26.00,143.00
Y1090017,高山芷扬,,扎,,12.00, ,12.00,12.000, ,144.00
Y1090019,针叶松,,扎,,5.00, ,5.00,17.000, ,85.00
Y1090023,跳舞兰,,扎,,7.00, ,7.00,40.000, ,280.00
Y1090046,小紫菊,,扎,,22.00,2.00,20.00,9.000,18.00,180.00
Y1090049,多头康乃馨,,扎,,2.60,1.00,1.60,65.000,65.00,104.00
,食品,,,,,,,,"57,747.79","36,359.07"
合计,,,,,,,,,"318,414.48","296,998.28"
