id,name,quantity_unit,price_unit,price,quantity,revenue,department_id,month_id,year_id
915007,小芙丝水,支,RMB,30.00,32.0,960.00,2,4,1
915008,意大利大普娜水（750ml）,支,RMB,38.00,65.0,2470.00,2,4,1
915009,意大利圣培露（柠檬汁）,瓶,RMB,25.00,9.0,225.00,2,4,1
915010,意大利圣培露（橙汁）,瓶,RMB,25.00,2.0,50.00,2,4,1
918001,印象大红袍,盒,RMB,346.00,1.0,346.00,2,4,1
1001001,普通茶（散）,位,RMB,10.00,"1,081.0",10810.00,2,4,1
1001002,普通茶（厅）,位,RMB,12.00,876.0,10512.00,2,4,1
1002004,自带茶叶,位,RMB,15.00,122.0,1830.00,2,4,1
801004,雪菜黄鱼稻庭汤面,位,RMB,38.00,33.0,1254.00,3,4,1
801005,樱花虾葱油稻庭冷面,位,RMB,38.00,28.0,1064.00,3,4,1
801018,樱花虾葱油稻庭冷面（半价）,位,RMB,19.00,76.0,1444.00,3,4,1
802001,人参灌汤包,半打,RMB,48.00,77.0,3696.00,3,4,1
802002,咖啡芋茸包,半打,RMB,36.00,2.0,72.00,3,4,1
802003,黄耳野菌饺,件,RMB,10.00,123.0,1230.00,3,4,1
802004,青芥石蚝卷,件,RMB,10.00,33.0,330.00,3,4,1
802005,松茸莲藕酥,件,RMB,12.00,124.0,1488.00,3,4,1
802007,焦糖蜂巢糕,半打,RMB,30.00,2.0,60.00,3,4,1
802012,松皮菜肉包,件,RMB,10.00,140.0,1400.00,3,4,1
802013,洛神花果冻,件,RMB,10.00,18.0,180.00,3,4,1
802014,寿桃（大）,只,RMB,18.00,12.0,216.00,3,4,1
802015,寿桃（小）,只,RMB,8.00,8.0,64.00,3,4,1
802031,家乡艾糍,半打,RMB,48.00,15.0,720.00,3,4,1
802031,家乡艾糍,件,RMB,8.00,10.0,80.00,3,4,1
802036,栗子冻饼,位,RMB,16.00,2.0,32.00,3,4,1
802037,核桃芭菲,位,RMB,20.00,9.0,180.00,3,4,1
802038,朱古力心太软,位,RMB,20.00,18.0,360.00,3,4,1
802039,巧克力黑白配慕斯,位,RMB,18.00,2.0,36.00,3,4,1
802040,养生灵芝金瓜糕,位,RMB,20.00,2.0,40.00,3,4,1
802041,椰香桂花糕,位,RMB,16.00,19.0,304.00,3,4,1
802042,意大利提拉米苏,位,RMB,20.00,36.0,720.00,3,4,1
802043,欧式芝士蛋糕,位,RMB,26.00,8.0,208.00,3,4,1
802044,美式芝士饼,位,RMB,22.00,1.0,22.00,3,4,1
802045,蓝莓经典,位,RMB,18.00,13.0,234.00,3,4,1
802046,法式焦糖炖蛋,位,RMB,16.00,22.0,352.00,3,4,1
802047,传统姜撞奶,位,RMB,16.00,51.0,816.00,3,4,1
802058,精选黑森林生日蛋糕(员工价）,磅,RMB,48.00,2.0,96.00,3,4,1
802059,鲜水果忌廉生日蛋糕（员工价）,磅,RMB,48.00,7.0,336.00,3,4,1
802061,松茸莲藕酥（半价）,件,RMB,6.00,20.0,120.00,3,4,1
802062,生煎黑椒雪花牛肉包,半打,RMB,48.00,32.0,1536.00,3,4,1
803001,西藏甘草雪莲子,位,RMB,20.00,16.0,320.00,3,4,1
803003,杨枝甘露,位,RMB,20.00,8.0,160.00,3,4,1
806005,芝士牛油野鸡卷（大）,份,RMB,22.00,17.0,374.00,3,4,1
806006,金瓜豆豉蒸排骨（特）,份,RMB,26.00,110.0,2860.00,3,4,1
806010,黑竹盐脆虾包（特）,份,RMB,26.00,29.0,754.00,3,4,1
806011,黄瓜煎薄餐（小）,份,RMB,13.00,90.0,1170.00,3,4,1
806013,法式蛋挞（中）,份,RMB,18.00,66.0,1188.00,3,4,1
806014,金网青芥石蚝卷（中）,份,RMB,18.00,47.0,846.00,3,4,1
806015,松皮菜肉包（中）,份,RMB,18.00,52.0,936.00,3,4,1
806016,台南铁板煎萝卜糕（大）,份,RMB,22.00,82.0,1804.00,3,4,1
806017,咖喱芝心角（中）,份,RMB,18.00,34.0,612.00,3,4,1
806019,黑松露蒸牛肉球（特）,份,RMB,26.00,63.0,1638.00,3,4,1
806021,金网菜肉饺（大）,份,RMB,22.00,28.0,616.00,3,4,1
807003,蟹籽百灵菇烧卖（大）,份,RMB,22.00,63.0,1386.00,3,4,1
807004,补气鲜参灌汤包（特）,份,RMB,26.00,267.0,6942.00,3,4,1
807007,黑松露素粉果（特）（半价）,份,RMB,13.00,387.0,5031.00,3,4,1
807008,松茸莲藕酥（顶）（半价）,份,RMB,15.00,356.0,5340.00,3,4,1
807009,金兰花虾饺皇（特）（半价）,份,RMB,13.00,409.0,5317.00,3,4,1
807010,脆皮野菌肠（大）（半价）,份,RMB,11.00,295.0,3245.00,3,4,1
807012,香草酱皇蒸凤爪（大）（半价）,份,RMB,11.00,297.0,3267.00,3,4,1
808005,原笼五仁杂粮饭（小）,份,RMB,13.00,77.0,1001.00,3,4,1
809003,养生灵芝金瓜糕（小）,份,RMB,13.00,33.0,429.00,3,4,1
809004,蛋白杏仁茶（中）,份,RMB,18.00,75.0,1350.00,3,4,1
809005,台湾绿茶蛋糕（中）,份,RMB,18.00,25.0,450.00,3,4,1
809006,奶酪酸奶布丁（大）,份,RMB,22.00,37.0,814.00,3,4,1
899001,蛋白杏仁茶,位,RMB,22.00,2.0,44.00,3,4,1
899001,稻庭面,包,RMB,180.00,1.0,180.00,3,4,1
899001,黑芝麻汤圆,位,RMB,28.00,4.0,112.00,3,4,1
899001,蓝莓经典蛋糕,个,RMB,108.00,1.0,108.00,3,4,1
899001,绿茶蛋糕,位,RMB,22.00,4.0,88.00,3,4,1
899001,绿茶蛋糕,位,RMB,26.00,6.0,156.00,3,4,1
899001,绿茶蛋糕,位,RMB,28.00,10.0,280.00,3,4,1
899001,玫瑰果冻,位,RMB,20.00,11.0,220.00,3,4,1
899001,玫瑰花果冻,位,RMB,20.00,2.0,40.00,3,4,1
899001,玫瑰花柠檬果冻,位,RMB,6.50,3.0,19.50,3,4,1
899001,生煎黑椒雪花牛肉包,件,RMB,8.00,4.0,32.00,3,4,1
1201070,歌剧蛋糕（2月套餐）,份,RMB,41.78,5.0,208.91,3,4,1
1201105,意大利提拉米苏（套餐）,位,RMB,20.63,133.0,2743.21,3,4,1
1201109,法式蛋糕（3月套餐）,位,RMB,13.29,26.0,345.38,3,4,1
1201139,雪山菜肉包（套餐）,份,RMB,9.96,32.0,318.72,3,4,1
801007,龙虾汤稻庭面,位,RMB,38.00,666.0,25308.00,3,4,1
806008,客家萝卜丝丸（大）,份,RMB,22.00,31.0,682.00,3,4,1
806009,烤烤双拼（顶）,份,RMB,30.00,18.0,540.00,3,4,1
808009,龙虾汤稻庭面（特）,份,RMB,26.00,88.0,2288.00,3,4,1
1201097,龙虾汤稻庭面（套餐）,位,RMB,26.68,156.0,4143.89,3,4,1
401003,铁板低温和牛肉配味黄瓜,位,RMB,98.00,92.0,9016.00,4,4,1
401003,铁板低温和牛肉配味黄瓜,位,RMB,118.00,372.0,43896.00,4,4,1
401010,木鱼汁香煎法国鹅肝,位,RMB,168.00,37.0,6216.00,4,4,1
401011,红酒汁低温羊排配日本黑蒜,位,RMB,88.00,10.0,880.00,4,4,1
402001,黑竹盐极品牛肉,位,RMB,280.00,188.0,52640.00,4,4,1
402002,本草汤灼极品牛肉,位,RMB,280.00,3.0,840.00,4,4,1
402003,日本黑竹盐烧和牛膜,位,RMB,338.00,2.0,676.00,4,4,1
402006,五谷南瓜盅,位,RMB,48.00,280.0,13440.00,4,4,1
402010,温泉蛋脆皮雪花牛肉,位,RMB,280.00,36.0,10080.00,4,4,1
402017,红烧羊肚菌,位,RMB,128.00,2.0,256.00,4,4,1
402018,野米煮淮山,位,RMB,48.00,5.0,240.00,4,4,1
402028,黑松露吞拿鱼腩,位,RMB,128.00,18.0,2304.00,4,4,1
402044,酒烧台湾野生乌鱼籽,位,RMB,68.00,18.0,1224.00,4,4,1
402047,鱼籽酱焖野生刺参,位,RMB,128.00,2.0,256.00,4,4,1
402050,黑菌慢煮野生笋壳配露笋汁,位,RMB,78.00,35.0,2730.00,4,4,1
402051,鲜茄汤烩海胆蟹钳,位,RMB,88.00,62.0,5456.00,4,4,1
402053,夏日鲜茄局鲜莲,位,RMB,68.00,2.0,136.00,4,4,1
402055,香煎淮山炒带子,例,RMB,160.00,3.0,480.00,4,4,1
402057,什菌汁煮日本帆立贝,位,RMB,78.00,39.0,3042.00,4,4,1
402067,日本翡翠黄金冻鲍,只,RMB,128.00,10.0,1280.00,4,4,1
402069,五谷飞弹牛肉盏,位,RMB,128.00,12.0,1536.00,4,4,1
402070,脆皮鲜虾荠菜卷,位,RMB,58.00,1.0,58.00,4,4,1
402071,金瓜五谷烩龙趸皮,位,RMB,138.00,4.0,552.00,4,4,1
402072,香煎飞弹和牛,位,RMB,480.00,5.0,2400.00,4,4,1
402073,香煎匈牙利鹅肝,位,RMB,168.00,1.0,168.00,4,4,1
402074,香煎5A鹿儿岛和牛,位,RMB,280.00,1.0,280.00,4,4,1
402075,日本黑竹盐烧和牛膜（半价）,位,RMB,169.00,60.0,10140.00,4,4,1
801002,日本鱼沼米饭,位,RMB,10.00,471.0,4710.00,5,4,1
912003,日本芥辣,支,RMB,20.00,7.0,140.00,5,4,1
912004,樱花豉油,支,RMB,48.00,7.0,336.00,5,4,1
801003,五彩杂粮饭,位,RMB,15.00,62.0,930.00,5,4,1
808008,二十年陈皮蒸红米肠（小）,份,RMB,13.00,83.0,1079.00,5,4,1
1201110,健康杂粮饭（3月套餐）,位,RMB,12.26,26.0,318.76,5,4,1
1201047,泡椒石板野生笋壳(2月套餐),例,RMB,163.33,5.0,816.65,5,4,1
1201067,黑菌慢煮野生笋壳鱼配露笋汁（2月套餐）,位,RMB,77.81,31.0,2412.20,5,4,1
101002,蒜子辣酱油,碟,RMB,10.00,32.0,320.00,5,4,1
101002,蒜子辣酱油,碗,RMB,15.00,6.0,90.00,5,4,1
101007,日本樱花虾酱,碟,RMB,20.00,11.0,220.00,5,4,1
101007,日本樱花虾酱,瓶,RMB,90.00,1.0,90.00,5,4,1
101011,瑶柱好味酱,碟,RMB,20.00,5.0,100.00,5,4,1
101012,徐博馆香葱酱,碟,RMB,10.00,6.0,60.00,5,4,1
101015,四宝小食（大厅）,份,RMB,30.00,75.0,2250.00,5,4,1
101019,VIP房四宝小食,份,RMB,40.00,286.0,11440.00,5,4,1
199001,白粥,中,RMB,80.00,1.0,80.00,5,4,1
199001,白灼露笋,例,RMB,88.00,1.0,88.00,5,4,1
199001,白灼木耳,例,RMB,68.00,1.0,68.00,5,4,1
199001,冻鹅肝,位,RMB,88.00,8.0,704.00,5,4,1
199001,豆豉鲮鱼炒番薯叶,例,RMB,58.00,1.0,58.00,5,4,1
199001,鹅肝粒炒饭,例,RMB,58.00,1.0,58.00,5,4,1
199001,番茄炒鸡蛋,例,RMB,68.00,2.0,136.00,5,4,1
199001,风味凉菜拼盘,位,RMB,38.00,18.0,684.00,5,4,1
199001,桂花玫瑰蜜炖官燕盏,位,RMB,62.00,1.0,62.00,5,4,1
199001,桂花蜜拌五彩菊,份,RMB,16.00,1.0,16.00,5,4,1
199001,黑醋拌菊花,份,RMB,38.00,1.0,38.00,5,4,1
199001,红葱头,碗,RMB,10.00,1.0,10.00,5,4,1
199001,红花栗子高山娃娃菜,份,RMB,20.00,1.0,20.00,5,4,1
199001,虎皮尖椒,例,RMB,68.00,2.0,136.00,5,4,1
199001,花雕玫瑰蒸北海道蟹钳,份,RMB,54.00,1.0,54.00,5,4,1
199001,话梅云豆,份,RMB,38.00,1.0,38.00,5,4,1
199001,淮山木耳,份,RMB,30.00,1.0,30.00,5,4,1
199001,姜葱蒜油,份,RMB,15.00,1.0,15.00,5,4,1
199001,菊花瑶柱炒蛇丝,份,RMB,107.00,1.0,107.00,5,4,1
199001,菊皇桑叶炖海皇,份,RMB,216.00,1.0,216.00,5,4,1
199001,辣椒炒鸡蛋,例,RMB,78.00,1.0,78.00,5,4,1
199001,凉拌番茄,份,RMB,38.00,3.0,114.00,5,4,1
199001,凉菜三拼,位,RMB,38.00,2.0,76.00,5,4,1
199001,凉瓜青茉莉炖活辽参,位,RMB,44.00,2.0,88.00,5,4,1
199001,露笋百合炒猪肉,例,RMB,78.00,1.0,78.00,5,4,1
199001,螺片,例,RMB,98.00,1.0,98.00,5,4,1
199001,玫瑰香薰鸡,份,RMB,45.00,1.0,45.00,5,4,1
199001,牛肉粒炒饭,例,RMB,58.00,1.0,58.00,5,4,1
199001,浓鸡汤浸丝瓜,中,RMB,136.00,1.0,136.00,5,4,1
199001,拍蒜炒生菜梗,例,RMB,58.00,1.0,58.00,5,4,1
199001,拍蒜炒生菜梗,中,RMB,116.00,1.0,116.00,5,4,1
199001,泡白萝卜,份,RMB,38.00,2.0,76.00,5,4,1
199001,泡椒龙趸,例,RMB,168.00,1.0,168.00,5,4,1
199001,千丝炸蟹钳,位,RMB,88.00,7.0,616.00,5,4,1
199001,青椒炒鸡蛋,例,RMB,68.00,1.0,68.00,5,4,1
199001,清汤窝底,个,RMB,40.00,1.0,40.00,5,4,1
199001,肉碎泉水浸枸杞叶,位,RMB,38.00,1.0,38.00,5,4,1
199001,珊瑚菌炒土猪肉,例,RMB,78.00,1.0,78.00,5,4,1
199001,珊瑚菌荞菜炒土猪肉,例,RMB,78.00,1.0,78.00,5,4,1
199001,生蒜头,碟,RMB,10.00,1.0,10.00,5,4,1
199001,时蔬三拼,份,RMB,88.00,1.0,88.00,5,4,1
199001,西芹百合炒淮山,位,RMB,38.00,3.0,114.00,5,4,1
199001,西芹木耳炒土猪肉,位,RMB,38.00,1.0,38.00,5,4,1
199001,虾酱炒通菜梗,中,RMB,116.00,1.0,116.00,5,4,1
199001,虾酱者通菜梗,例,RMB,58.00,7.0,406.00,5,4,1
199001,虾酱者通菜梗,中,RMB,116.00,2.0,232.00,5,4,1
199001,鲜牛膀炖杞子水鸡,例,RMB,180.00,3.0,540.00,5,4,1
199001,鲜牛膀炖杞子水鸡,例,RMB,188.00,4.0,752.00,5,4,1
199001,香煎蟹钳,位,RMB,88.00,2.0,176.00,5,4,1
199001,香芒带子菊花卷,份,RMB,20.00,1.0,20.00,5,4,1
199001,羊肚菌炖肉汁,位,RMB,168.00,1.0,168.00,5,4,1
199001,野米,位,RMB,20.00,4.0,80.00,5,4,1
199001,珍菌炒牛肉粒,位,RMB,48.00,21.0,1008.00,5,4,1
199001,蒸淮山,例,RMB,78.00,1.0,78.00,5,4,1
199001,蒸肉饼,例,RMB,78.00,3.0,234.00,5,4,1
199001,自带食品收加工费,份,RMB,50.00,1.0,50.00,5,4,1
199002,千丝炸蟹钳,位,RMB,88.00,17.0,1496.00,5,4,1
203001,柚子汁北海道刺参,位,RMB,298.00,4.0,1192.00,5,4,1
203002,京葱烧日本北海道60头刺参,位,RMB,298.00,58.0,17284.00,5,4,1
203003,金瓜五谷烩关西刺参,位,RMB,128.00,53.0,6784.00,5,4,1
203004,野米煮辽参,位,RMB,298.00,11.0,3278.00,5,4,1
203007,柚子汁北海道刺参（半价）,位,RMB,149.00,297.0,44253.00,5,4,1
204001,金兰花汁扣三头印度鳘肚公,位,RMB,980.00,17.0,16660.00,5,4,1
204002,鲍汁烩花胶公,位,RMB,380.00,12.0,4560.00,5,4,1
204003,金兰花汁烩龙趸皮,位,RMB,388.00,6.0,2328.00,5,4,1
204007,五谷烩花胶粒,位,RMB,128.00,7.0,896.00,5,4,1
204008,金兰花汁烩龙趸皮（半价）,位,RMB,194.00,20.0,3880.00,5,4,1
501001,松子仁黄豆炒拆骨猪手,例,RMB,68.00,33.0,2244.00,5,4,1
501002,青苹果黑蒜澳洲牛肉粒,例,RMB,128.00,24.0,3072.00,5,4,1
501009,酸汤浸肥牛,例,RMB,88.00,2.0,176.00,5,4,1
501011,紫姜砂窝牛仔骨,例,RMB,128.00,62.0,7936.00,5,4,1
501011,紫姜砂窝牛仔骨,中,RMB,256.00,1.0,256.00,5,4,1
501012,砂窝者鱼卜田鸡,例,RMB,78.00,17.0,1326.00,5,4,1
501014,五谷烩大连鲍,例,RMB,88.00,2.0,176.00,5,4,1
501017,虎皮尖椒炒土猪肉,例,RMB,68.00,7.0,476.00,5,4,1
501018,紫苏豆角炒茄条,例,RMB,68.00,1.0,68.00,5,4,1
501020,珍菌炒鹅肝粒,例,RMB,98.00,35.0,3430.00,5,4,1
501020,珍菌炒鹅肝粒,中,RMB,196.00,1.0,196.00,5,4,1
501023,农家炒土猪肉,例,RMB,68.00,152.0,10336.00,5,4,1
501023,农家炒土猪肉,例,RMB,78.00,4.0,312.00,5,4,1
501023,农家炒土猪肉,例,RMB,88.00,1.0,88.00,5,4,1
501024,石板酸菜自制豆腐,例,RMB,68.00,169.0,11492.00,5,4,1
501031,荞菜爆河虾仔,例,RMB,78.00,57.0,4446.00,5,4,1
501036,蟹黄蟹肉兰度,例,RMB,138.00,21.0,2898.00,5,4,1
501036,蟹黄蟹肉兰度,位,RMB,60.00,4.0,240.00,5,4,1
501039,水咸鱼,条,RMB,188.00,3.0,564.00,5,4,1
501040,珊瑚菌炒雪花牛肉,例,RMB,230.00,4.0,920.00,5,4,1
501041,喜之次鱼,斤,RMB,680.00,11.4,7752.00,5,4,1
501042,喜之次鱼（半价）,斤,RMB,340.00,23.4,7956.00,5,4,1
501042,喜之次鱼（半价）,斤,RMB,380.00,1.8,684.00,5,4,1
501053,露笋百合炒元贝,例,RMB,198.00,1.0,198.00,5,4,1
501059,鲜胡椒石窝茄子,例,RMB,58.00,67.0,3886.00,5,4,1
501063,香芋茨实南瓜煲,例,RMB,68.00,44.0,2992.00,5,4,1
501065,双葱黑椒爆黑豚肉,例,RMB,88.00,10.0,880.00,5,4,1
501069,荷塘炒角螺片,例,RMB,168.00,14.0,2352.00,5,4,1
501073,韩式石窝肥牛,例,RMB,98.00,5.0,490.00,5,4,1
501079,鲜人参沙白浸桑果鸡,例,RMB,138.00,91.0,12558.00,5,4,1
501081,砂窝生局野生笋壳鱼件,例,RMB,148.00,30.0,4440.00,5,4,1
501115,荞菜炒北极贝,例,RMB,88.00,8.0,704.00,5,4,1
501116,山菜炒湘西腊肉,例,RMB,88.00,1.0,88.00,5,4,1
501117,韭菜河虾炒雪花牛肉,例,RMB,168.00,5.0,840.00,5,4,1
501118,芥末牛仔骨,例,RMB,198.00,1.0,198.00,5,4,1
501119,烧烤拼盆,例,RMB,198.00,3.0,594.00,5,4,1
501131,和牛三拼,例,RMB,498.00,10.0,4980.00,5,4,1
501131,和牛三拼,例,RMB,638.00,1.0,638.00,5,4,1
501132,鹅肝三拼,例,RMB,388.00,13.0,5044.00,5,4,1
501133,云南笋炒湘西腊肉,例,RMB,88.00,1.0,88.00,5,4,1
701002,芝麻菜苗,例,RMB,68.00,13.0,884.00,5,4,1
701002,芝麻菜苗,位,RMB,28.00,66.0,1848.00,5,4,1
701003,枸杞叶,例,RMB,58.00,111.0,6438.00,5,4,1
701003,枸杞叶,例,RMB,68.00,1.0,68.00,5,4,1
701003,枸杞叶,位,RMB,28.00,361.0,10108.00,5,4,1
701004,芥兰,例,RMB,58.00,2.0,116.00,5,4,1
701004,芥兰,例,RMB,68.00,1.0,68.00,5,4,1
701008,春菜苗,例,RMB,58.00,15.0,870.00,5,4,1
701008,春菜苗,位,RMB,28.00,13.0,364.00,5,4,1
701009,辣椒叶,例,RMB,58.00,12.0,696.00,5,4,1
701009,辣椒叶,位,RMB,28.00,43.0,1204.00,5,4,1
701010,通菜,例,RMB,58.00,1.0,58.00,5,4,1
701012,菜心,例,RMB,58.00,13.0,754.00,5,4,1
701025,艾叶,例,RMB,58.00,1.0,58.00,5,4,1
701028,芥菜心,例,RMB,58.00,1.0,58.00,5,4,1
701028,芥菜心,位,RMB,28.00,23.0,644.00,5,4,1
701029,白菜苗,例,RMB,58.00,17.0,986.00,5,4,1
701029,白菜苗,例,RMB,68.00,1.0,68.00,5,4,1
701029,白菜苗,位,RMB,28.00,61.0,1708.00,5,4,1
701032,苋菜,例,RMB,58.00,4.0,232.00,5,4,1
701033,川红花浸菜苗,例,RMB,58.00,10.0,580.00,5,4,1
701033,川红花浸菜苗,例,RMB,68.00,1.0,68.00,5,4,1
701033,川红花浸菜苗,位,RMB,28.00,3.0,84.00,5,4,1
701034,灵芝孢子浸时蔬,例,RMB,68.00,7.0,476.00,5,4,1
701034,灵芝孢子浸时蔬,位,RMB,28.00,5.0,140.00,5,4,1
701035,皇帝菜,例,RMB,58.00,6.0,348.00,5,4,1
701035,皇帝菜,位,RMB,28.00,26.0,728.00,5,4,1
701037,生菜,例,RMB,58.00,5.0,290.00,5,4,1
701037,生菜,位,RMB,28.00,2.0,56.00,5,4,1
