物资编码,品名,规格,单位,批次,帐存数量,实存数量,实耗数量,单价,实存金额,实耗金额
15100071,桂花糖,300g,支,,3.50,0.70,2.80,5.000,3.50,14.00
15100079,百利红腰豆,432g,罐,,3.00, ,3.00,4.500, ,13.50
15110007,甜酸荞头,,瓶,,1.00,1.00, ,28.000,28.00, 
15120102,虫草花,,斤,,0.70,0.10,0.60,80.000,8.00,48.00
15120165,小茴香,,斤,,0.40,0.40, ,11.000,4.40, 
1601,铁观音,,斤,,2.00,1.20,0.80,24.000,28.80,19.20
1611,红茶,,斤,,0.50,0.50, ,17.000,8.50, 
Y1090017,高山芷扬,,扎,,1.00, ,1.00,8.000, ,8.00
Y1090019,针叶松,,扎,,1.00, ,1.00,17.000, ,17.00
Y1090023,跳舞兰,,扎,,5.00,0.30,4.70,32.000,9.60,150.40
Y1090046,小紫菊,,扎,,1.00, ,1.00,8.000, ,8.00
,食品,,,,,,,,"1,802.00","6,444.31"
合计,,,,,,,,,"3,895.22","10,123.54"
