物资编码,品名,规格,单位,批次,帐存数量,实存数量,实耗数量,单价,实存金额,实耗金额
15080185,外婆醉鱼,150G,包,,4.00, ,4.00,12.000, ,48.00
15090009,黑豆,,斤,,5.00,1.00,4.00,8.000,8.00,32.00
15090028,白芝麻,,斤,,1.70,0.80,0.90,11.000,8.80,9.90
15090042,大红枣,,斤,,2.50,2.20,0.30,35.000,77.00,10.50
15090107,红衣花生,,斤,,11.10,2.70,8.40,8.000,21.60,67.20
15090119,白云豆,,斤,,6.10,3.00,3.10,10.000,30.00,31.00
15090146,九制话梅,,包,,8.00,2.00,6.00,5.000,10.00,30.00
15100005,保利奶,1kg,罐,,11.00,2.00,9.00,16.000,32.00,144.00
15100071,桂花糖,300g,支,,3.00,3.00, ,5.000,15.00, 
15110013,火窝料,,包,,1.00, ,1.00,3.500, ,3.50
15120053,孜然,,斤,,0.40,0.40, ,18.000,7.20, 
15120054,豆扣,,斤,,0.50, ,0.50,29.000, ,14.50
15120102,虫草花,,斤,,1.00,0.70,0.30,80.000,56.00,24.00
15120165,小茴香,,斤,,0.50,0.50, ,11.000,5.50, 
1601,铁观音,,斤,,4.80,3.90,0.90,25.000,97.50,22.50
1611,红茶,,斤,,0.50,0.50, ,17.000,8.50, 
Y1090019,针叶松,,扎,,1.00, ,1.00,17.000, ,17.00
Y1090023,跳舞兰,,扎,,6.00, ,6.00,40.000, ,240.00
Y1090142,大菊花,,支,,8.00, ,8.00,2.500, ,20.00
,食品,,,,,,,,"1,452.94","4,773.71"
合计,,,,,,,,,"5,391.06","8,378.19"
