物资编码,品名,规格,单位,批次,帐存数量,实存数量,实耗数量,单价,实存金额,实耗金额
15080127,小米椒,,斤,,4.00,4.00, ,4.000,16.00, 
15080152,辣椒干,,斤,,0.50,0.50, ,10.000,5.00, 
15080178,小米辣椒,,斤,,2.20, ,2.20,4.000, ,8.80
15080185,外婆醉鱼,150G,包,,93.00,43.00,50.00,12.000,516.00,600.00
15090009,黑豆,,斤,,10.90,4.40,6.50,8.000,35.20,52.00
15090028,白芝麻,,斤,,1.30,0.90,0.40,10.500,9.45,4.20
15090042,大红枣,,斤,,1.40,1.40, ,35.000,49.00, 
15090107,红衣花生,,斤,,14.60,2.90,11.70,8.000,23.20,93.60
15100005,保利奶,1kg,罐,,29.50,4.00,25.50,15.800,62.75,400.00
15100071,桂花糖,300g,支,,2.00, ,2.00,5.000, ,10.00
15120102,虫草花,,斤,,2.10,1.40,0.70,80.000,112.00,56.00
15120165,小茴香,,斤,,0.90,0.80,0.10,11.000,8.80,1.10
1601,铁观音,,斤,,2.00,1.00,1.00,24.000,24.00,24.00
1611,红茶,,斤,,0.50,0.50, ,17.000,8.50, 
,食品,,,,,,,,"1,854.90","5,130.05"
合计,,,,,,,,,"5,064.20","19,925.12"
