物资编码,品名,规格,单位,批次,帐存数量,实存数量,实耗数量,单价,实存金额,实耗金额
09120275,飞驒牛肉,,斤,,118.60,132.50,-13.90,537.500,"67,026.45","-7,031.45"
09120276,飞驒牛柳,,斤,,59.00,18.00,41.00,488.000,"8,784.00","20,008.00"
09130004,喜知次鱼,,斤,,86.00,50.00,36.00,166.460,"8,323.00","5,992.56"
09130005,鲩鱼,,斤,,81.20,6.00,75.20,7.294,43.78,548.66
09130008,鱼卜,,斤,,8.20,3.00,5.20,27.000,81.00,140.40
09130019,大鱼头,,斤,,2.60,1.20,1.40,14.750,17.70,20.65
09130029,去皮鲮鱼肉,,斤,,23.00,7.00,16.00,18.000,126.00,288.00
09140001,鹧鸪,4两以上,只,,62.00,16.00,46.00,18.333,275.10,790.90
09140007,蝎子,,斤,,0.18,0.18, ,460.000,82.80, 
09140010,田鸡,,斤,,24.00,3.00,21.00,11.700,34.87,244.13
09140022,草龟,,斤,,7.90,1.00,6.90,17.000,17.00,117.30
09140033,沙虫干,,斤,,0.60, ,0.60,550.000, ,330.00
09140038,鹌鹑,,只,,39.00,11.00,28.00,4.000,44.00,112.00
,肉类,,,,,,,,"238,418.44","113,353.66"
10010015,厨上厨茉莉香米,,斤,,32.00, ,32.00,4.800, ,153.60
10010016,厨上厨猫牙米,,包,,3.00, ,3.00,125.000, ,375.00
10010021,苏比利尔野米,,包,,8.00,6.00,2.00,74.000,447.00,149.00
10010027,岩米,,斤,,9.00,8.50,0.50,53.000,450.50,26.50
10010032,早丰黑米,3斤,包,,14.00,6.00,8.00,46.500,279.00,372.00
10010033,东坡红米,2.5斤,包,,6.20,1.50,4.70,20.000,30.00,94.00
10020009,肠粉,,斤,,52.00,5.00,47.00,1.500,7.50,70.50
10030015,面包丝,,斤,,4.00,2.00,2.00,20.000,40.00,40.00
10030019,粗面,,斤,,21.00,4.00,17.00,6.500,26.00,110.50
10030035,方包,,条,,3.00,1.00,2.00,20.000,20.00,40.00
10030039,燕麦,,斤,,11.00,6.00,5.00,3.460,20.76,17.30
10030047,美玫面粉(斤),,斤,,50.00, ,50.00,3.100, ,155.00
10030057,挂面,,包,,7.00,6.00,1.00,21.000,126.00,21.00
10040004,花生油,,斤,,170.00,60.00,110.00,17.000,"1,020.00","1,870.00"
10040008,植之元大豆油,20L,桶,,23.00,7.00,16.00,155.000,"1,085.00","2,480.00"
,粮油,,,,,,,,"3,551.76","5,974.40"
11010001,冬瓜,,斤,,2.40, ,2.40,2.300, ,5.52
11010002,南瓜,,斤,,168.00,25.00,143.00,2.200,55.00,314.60
11010003,茄瓜,,斤,,71.00,10.00,61.00,3.027,30.17,184.03
11010004,青瓜,,斤,,6.60, ,6.60,2.700, ,17.82
11010005,丝瓜,,斤,,17.70,2.00,15.70,5.538,11.07,86.88
