物资编码,品名,规格,单位,批次,帐存数量,实存数量,实耗数量,单价,实存金额,实耗金额
07020020,明虾,,斤,,145.00,5.00,140.00,49.483,247.41,"6,927.59"
07030021,毛蟹,,斤,,1.00,1.00, ,38.000,38.00, 
08040006,咸蛋黄,,只,,120.00,70.00,50.00,1.200,84.00,60.00
09040005,猪肥肉,,斤,,6.00,2.00,4.00,7.500,15.00,30.00
09050003,牛柳,,斤,,4.00,4.00, ,36.000,144.00, 
09110002,腊肉,,斤,,1.00,3.00,-2.00,35.250,105.75,-70.50
09110003,腊肠,,斤,,11.00,3.00,8.00,44.500,133.50,356.00
09120013,黄花鱼,,斤,,2.00,2.00, ,23.000,46.00, 
09120064,冻猪手,,斤,,11.00, ,11.00,14.000, ,154.00
09120111,珍珠蚝,,斤,,2.00, ,2.00,10.000, ,20.00
09120133,麻虾仁31-40,,斤,,110.00,75.00,35.00,45.000,"3,375.00","1,575.00"
09120192,西冷牛肉,,斤,,1.00, ,1.00,360.000, ,360.00
09120206,凤爪,,斤,,63.00,5.00,58.00,22.800,114.00,"1,322.40"
09120211,樱花虾,0.5KG/包,斤,,1.00,1.00, ,181.840,181.84, 
09120222,虾饺馅,,斤,,16.50,8.00,8.50,54.500,436.00,463.25
09120224,珍珠蚝,,包,,15.00,3.00,12.00,10.000,30.00,120.00
09120260,烧卖馅,,斤,,37.00,6.00,31.00,34.300,205.80,"1,063.30"
,肉类,,,,,,,,"5,156.30","12,381.04"
10010036,东北糯米,,斤,,12.00,8.00,4.00,4.000,32.00,16.00
10030038,双箭澄面,,包,,3.33,3.00,0.33,215.000,645.00,70.95
,粮油,,,,,,,,677.00,86.95
11010004,青瓜,,斤,,17.50,2.00,15.50,3.200,6.42,49.73
11010016,小金瓜,,斤,,21.00, ,21.00,4.000, ,84.00
11010022,太阳果,,只,,10.00, ,10.00,7.000, ,70.00
11010038,7两太阳果,,只,,49.00, ,49.00,7.000, ,343.00
11010042,9两太阳果,,只,,30.00,9.00,21.00,7.000,63.00,147.00
11020006,鲜冬菇,,斤,,13.00,3.00,10.00,7.500,22.50,75.00
11020012,茶树菇,,斤,,2.00, ,2.00,8.500, ,17.00
11020021,杏鲍菇,,斤,,71.00,7.00,64.00,6.500,45.50,416.00
11050009,鲜莲子,,包,,5.00, ,5.00,3.500, ,17.50
11060014,干水小塘菜,,斤,,6.00, ,6.00,2.300, ,13.80
11060015,干水奶白菜,,斤,,6.00, ,6.00,2.500, ,15.00
11060016,干水西生菜,,斤,,13.50, ,13.50,3.500, ,47.25
11060027,韭菜,,斤,,0.50,1.00,-0.50,3.500,3.50,-1.75
11060040,香芹,,斤,,5.00, ,5.00,3.200, ,16.00
11060044,西兰花,,斤,,47.00,3.00,44.00,5.033,15.06,220.94
11060055,薄荷叶,,斤,,4.00,0.50,3.50,10.000,5.00,35.00
11060060,莲藕,,斤,,17.00,4.00,13.00,4.300,17.20,55.90
11060076,白萝卜,,斤,,47.00,5.00,42.00,1.600,8.00,67.20
11060129,泰国芫西,,斤,,4.00,1.00,3.00,18.000,18.00,54.00
11060130,洛神花,,斤,,0.50,0.50, ,90.000,45.00, 
11060174,九层塔,,斤,,4.10,1.00,3.10,9.000,9.00,27.90
11060205,芥兰苗,,斤,,2.00,1.00,1.00,6.500,6.50,6.50
11060255,芥兰远,,斤,,8.00, ,8.00,5.500, ,44.00
11070012,马蹄肉,,斤,,11.00, ,11.00,7.000, ,77.00
11070015,姜肉,,斤,,10.00, ,10.00,6.500, ,64.00
11070032,金不换,,斤,,0.50,0.50, ,7.000,3.50, 
11070057,大叶,,合,,14.00,4.00,10.00,7.000,28.00,70.00
11070073,冰鲜黑松露菌,,斤,,2.30,2.00,0.30,450.000,900.00,135.00
11070081,广西老淮山,,斤,,8.00,2.00,6.00,5.833,11.62,34.88
,蔬菜,,,,,,,,"1,207.80","2,201.85"
10010022,三象糯米粉,,包,,12.00,4.00,8.00,6.300,25.20,50.40
10020015,红米粉,,斤,,2.00,2.00, ,20.000,40.00, 
10020022,粘米粉(斤),,斤,,17.00,5.00,12.00,5.000,25.00,60.00
10030031,白网皮,200g,包,,22.00,6.00,16.00,11.000,66.00,176.00
10030046,金像面粉(斤),,斤,,110.40,100.00,10.40,3.671,367.96,38.27
10030047,美玫面粉(斤),,斤,,312.00,112.00,200.00,3.597,403.69,720.87
10030052,稻庭面,1KG,包,,126.00,89.00,37.00,79.012,"7,032.07","2,923.44"
10030072,方黄金网皮,,包,,10.00,1.00,9.00,20.000,20.00,180.00
10030073,麻薯粉,,包,,1.50,2.00,-0.50,95.000,190.00,-47.50
10030075,酥皮,,箱,,2.00,2.00, ,135.000,270.00, 
10030077,全麦面粉,,斤,,4.00,4.00, ,7.700,30.80, 
10030078,酥皮,,包,,2.00, ,2.00,13.500, ,27.00
10030079,3号起酥皮,,箱,,2.00,1.00,1.00,100.000,100.00,100.00
10050045,寿桃,,只,,6.00, ,6.00,10.000, ,60.00
10050047,小笼包馅,,斤,,70.00,5.00,65.00,15.400,77.00,"1,001.00"
10050049,猪皮冻,,斤,,82.00,5.00,77.00,18.000,90.00,"1,386.00"
10050066,排骨馅,,斤,,51.00,5.00,46.00,26.000,130.00,"1,196.00"
10050067,牛肉馅,,斤,,30.00,5.00,25.00,24.200,121.00,605.00
10050069,脆皮,,斤,,5.30,6.00,-0.70,15.000,90.00,-10.50
12030051,朗姆酒,,支,,1.50,1.50, ,90.000,135.00, 
12030053,咖啡酒,,支,,1.00,0.50,0.50,95.000,47.50,47.50
14020011,点心芒果,,斤,,13.10,3.00,10.10,8.250,24.94,83.96
14060002,草莓,,合,,16.00,4.00,12.00,6.833,27.75,83.25
14080001,雪梨,,斤,,24.70,9.00,15.70,4.125,36.46,63.59
14090034,脱衣核桃,,斤,,2.00,2.00, ,54.000,108.00, 
14090040,椰子,,只,,11.00,5.00,6.00,5.500,27.27,32.73
15010006,黄奶油,,桶,,1.00, ,1.00,305.000, ,305.00
15010024,车轮黄牛油,16KG,桶,,0.72,0.67,0.05,305.000,204.35,15.25
15010025,车轮白奶油,15KG,桶,,1.50,1.00,0.50,315.000,315.00,157.50
15010037,正义猪板油(斤),,斤,,20.00,15.00,5.00,9.000,135.00,45.00
15010046,纽西兰大牛油,,件,,0.50,0.20,0.30,"1,050.000",210.00,315.00
15010047,蛋糕油,,瓶,,0.33,0.33, ,45.000,14.85, 
15030001,幼沙糖,30kg,包,,3.00,1.33,1.67,210.000,279.30,350.70
15030005,宝生园蜜糖,375克,瓶,,15.00,5.00,10.00,6.500,32.50,65.00
15030031,银珠糖,,罐,,1.50,1.00,0.50,28.000,28.00,14.00
15030035,雀巢咖啡布丁,,包,,3.00,3.00, ,28.500,85.50, 
15040001,樱花芥辣,43g,支,,6.00,2.00,4.00,9.000,18.00,36.00
15040007,四季宝花生酱,1kg,罐,,2.00,2.00, ,34.000,68.00, 
15040010,卡夫奇妙酱,700ml,瓶,,4.00,1.00,3.00,21.000,21.00,63.00
15040089,地门玉米粒,420g,罐,,4.00,2.00,2.00,6.000,12.00,12.00
15040118,黑松露酱,,瓶,,1.33,0.50,0.83,487.498,243.75,404.62
15040131,英雄栗子茸,,罐,,1.00,1.00, ,80.000,80.00, 
15040132,好时朱古力酱,,支,,2.00,2.00, ,20.000,40.00, 
15040151,蟹粉,,瓶,,0.50,0.50, ,170.000,85.00, 
15050027,八珍甜醋,,罐,,1.00, ,1.00,98.000, ,98.00
15050028,致美斋甜醋,,罐,,1.00, ,1.00,51.500, ,51.50
15060048,海天罐装金标生抽,1.9l,罐,,0.50,1.50,-1.00,16.600,24.90,-16.60
15060096,墨西哥吉品汤鲍,,罐,,1.00,0.33,0.67,184.000,60.72,123.28
15070012,薯仔粉,2.46kg,罐,,1.50,1.00,0.50,50.000,50.00,25.00
15070023,鱼胶粉,500克,盒,,1.50,0.50,1.00,52.000,26.00,52.00
15070024,风车生粉,50KG,包,,0.40, ,0.40,270.000, ,108.00
15070025,(发酵)泡打粉,,罐,,0.33,0.30,0.03,40.000,12.00,1.20
15070026,鹰粟粉,1kg,包,,5.00,4.00,1.00,10.000,40.00,10.00
15070027,斧头食粉,454g,合,,5.00,2.00,3.00,4.500,9.00,13.50
15070029,依仕粉,500g,包,,2.00,2.00, ,17.000,34.00, 
15070030,吉士粉,3.5kg,罐,,1.00,0.50,0.50,80.000,40.00,40.00
15070062,奶粉,500g,包,,1.00,0.50,0.50,31.000,15.50,15.50
15070067,蛋黄色素,,包,,1.00,1.00, ,93.000,93.00, 
15070098,金山杏仁粉,,包,,1.00,1.00, ,900.000,900.00, 
15070120,风车生粉(斤),,斤,,365.00,110.00,255.00,5.267,579.05,"1,343.00"
15070126,BBA色素/橙黄,,罐,,1.00,1.00, ,98.000,98.00, 
15070130,红谷粉,,斤,,5.00,3.00,2.00,20.000,60.00,40.00
15070140,三角唛苹果绿,,罐,,1.00,1.00, ,42.000,42.00, 
15070141,ABBA玫瑰红,,罐,,1.00,1.00, ,78.000,78.00, 
15070145,美极香菇粉,,罐,,0.50,0.50, ,30.000,15.00, 
15070146,木薯粉,0.5KG,包,,7.00,4.00,3.00,5.500,22.00,16.50
15070157,富田大红色素,,支,,1.00,1.00, ,23.000,23.00, 
15070163,金冠唂咕粉,,瓶,,4.00,4.00, ,38.000,152.00, 
15070164,龟苓膏粉,,包,,3.00,2.50,0.50,7.500,18.75,3.75
15070165,即溶吉士粉,,盒,,1.50,1.50, ,52.500,78.75, 
15070166,大师傅塔塔粉,,瓶,,1.00,1.00, ,75.000,75.00, 
15070171,朱师傅抹茶粉,,罐,,3.00,2.50,0.50,76.000,190.00,38.00
15070172,特A改良剂,,包,,0.40,0.40, ,30.000,12.00, 
15070175,富田粉红色素,,支,,1.00,1.00, ,23.000,23.00, 
15080002,虾米,,斤,,3.10,3.20,-0.10,43.000,137.60,-4.30
15080014,大花菇,,斤,,1.00, ,1.00,166.730, ,166.73
15080024,黄耳,,斤,,0.80,0.50,0.30,180.000,90.00,54.00
15080027,日本紫菜,50片4两,包,,3.00,1.00,2.00,25.000,25.00,50.00
15080070,粽叶,,包,,6.00,6.00, ,18.000,108.00, 
15080078,威化纸,,包,,9.00,8.00,1.00,10.000,80.00,10.00
15080120,椰丝,,斤,,3.00,3.00, ,12.000,36.00, 
15080168,去衣杏仁,,斤,,2.00,1.00,1.00,21.000,21.00,21.00
15090005,红豆,,斤,,9.00,5.00,4.00,6.500,32.50,26.00
15090006,绿豆,,斤,,4.00,3.00,1.00,6.500,19.50,6.50
15090027,黑芝麻,,斤,,3.60,3.00,0.60,11.000,33.00,6.60
15090028,白芝麻,,斤,,4.00,3.00,1.00,11.500,34.50,11.50
15090107,红衣花生,,斤,,3.00,3.00, ,8.000,24.00, 
15090127,雪莲子,,斤,,1.00,2.00,-1.00,175.000,350.00,-175.00
15090132,西米,,包,,9.00,6.00,3.00,1.800,10.80,5.40
15090149,鲜白莲子,,包,,5.00,8.00,-3.00,3.500,28.00,-10.50
15100002,鹰唛炼奶,370g,罐,,15.00, ,15.00,11.000, ,165.00
15100005,保利奶,1kg,罐,,19.00,2.00,17.00,16.000,32.00,272.00
15100009,雀巢咖啡,200g,瓶,,1.00,0.50,0.50,58.000,29.00,29.00
15100034,地扪杂果,,罐,,3.00,1.00,2.00,12.000,12.00,24.00
15100071,桂花糖,300g,支,,2.00,1.00,1.00,5.000,5.00,5.00
15100077,金牌水蜜桃,822g,罐,,3.00,1.00,2.00,13.000,13.00,26.00
15100105,黑车厘子,,瓶,,2.00,2.00, ,25.000,50.00, 
15100106,淑女光亮膏,,瓶,,1.00,1.00, ,32.000,32.00, 
15100107,太古糖霜,,罐,,0.33,0.30,0.03,210.000,63.00,6.30
15100109,铁塔淡奶油,1L,罐,,30.00,7.00,23.00,45.000,315.00,"1,035.00"
15100112,金钻忌廉,,盒,,10.00,6.00,4.00,19.000,114.00,76.00
15100113,盒装三花淡奶,,盒,,0.50,1.00,-0.50,17.500,17.50,-8.75
15110051,雪菜,,斤,,1.00,1.00, ,3.000,3.00, 
15130018,百利鱼胶片,,盒,,1.00,0.50,0.50,170.000,85.00,85.00
15130019,黄原胶,,罐,,1.00,1.00, ,480.000,480.00, 
15130020,卡拉胶,,罐,,1.00,1.00, ,460.000,460.00, 
15130029,卡码黑朱古力,,块,,1.50,1.00,0.50,337.500,338.33,169.17
15130030,飞鹰黑朱古力,,块,,0.50,0.30,0.20,175.000,52.50,35.00
15130032,铁塔忌廉芝士,,盒,,2.00,1.00,1.00,140.000,140.00,140.00
15130033,朱古力转印纸,,盒,,1.00,1.00, ,165.000,165.00, 
15130034,卡码白朱古力,,块,,0.50,0.20,0.30,335.000,67.00,100.50
