物资编码,品名,规格,单位,批次,帐存数量,实存数量,实耗数量,单价,实存金额,实耗金额
0102,燕盏,,斤,,0.04, ,0.04,"2,880.000", ,115.20
10010022,三象糯米粉,,包,,60.00, ,60.00,6.167, ,370.00
10020022,粘米粉(斤),,斤,,60.00, ,60.00,5.000, ,300.00
10030038,双箭澄面,,包,,0.50, ,0.50,215.000, ,107.50
11060076,白萝卜,,斤,,63.00, ,63.00,1.600, ,100.80
11060171,乐昌芋头,,斤,,24.00, ,24.00,6.500, ,156.00
11070012,马蹄肉,,斤,,22.00, ,22.00,6.714, ,147.00
15070013,马蹄粉,500克,盒,,5.00, ,5.00,27.000, ,135.00
15070026,鹰粟粉,1kg,包,,10.00, ,10.00,10.000, ,100.00
15070146,木薯粉,0.5KG,包,,3.00, ,3.00,5.500, ,16.50
15080002,虾米,,斤,,3.50, ,3.50,43.000, ,150.50
15080150,70头碎柱,,斤,,2.00, ,2.00,283.330, ,566.66
15100026,高达椰浆,400g,罐,,51.00, ,51.00,7.000, ,413.50
Y1051280,圆胶盒,,个,,50.00, ,50.00,0.900, ,45.00
Y1051281,长胶盒,,个,,50.00, ,50.00,0.700, ,35.00
,燕窝年糕,,盒,,,,-3.00,32.000,,-96.00
,瑶柱萝卜糕,,盒,,,,-2.00,22.000,,-44.00
,桂林马蹄糕,,盒,,,,-3.00,20.000,,-60.00
,五香芋头糕,,盒,,,,-2.00,14.000,,-28.00
合计,食品,,,,,,,, ,"2,530.66"
