物资编码,品名,规格,单位,批次,帐存数量,实存数量,实耗数量,单价,实存金额,实耗金额
09120064,冻猪手,,斤,,35.00,8.00,27.00,14.000,112.00,378.00
09120094,帆立贝,2斤/盒,斤,,124.00,92.00,32.00,136.000,"12,512.00","4,352.00"
09120148,冻金枪鱼腩,,斤,,10.00,8.00,2.00,524.000,"4,192.00","1,048.00"
09120180,猪颈肉,,斤,,8.10,3.00,5.10,17.500,52.50,89.25
09120183,白仓鱼,,斤,,74.50,14.00,60.50,16.636,236.16,"1,020.54"
09120188,鲮鱼,,斤,,3.00, ,3.00,11.000, ,33.00
09120190,美国牛仔骨,,斤,,116.90,16.50,100.40,65.000,"1,079.66","6,569.54"
09120192,西冷牛肉,,斤,,141.00,75.50,65.50,360.000,"27,180.00","23,580.00"
09120202,南美海椰皇,,斤,,20.00,6.50,13.50,110.000,715.00,"1,485.00"
09120211,樱花虾,0.5KG/包,斤,,7.50,1.00,6.50,177.520,173.78,"1,129.54"
09120219,七骨羊扒,,斤,,13.00,4.00,9.00,42.000,168.00,378.00
09120221,干龙趸皮,,斤,,10.75,5.05,5.70,700.000,"3,535.00","3,990.00"
09120223,红标牛小排,,斤,,278.70,66.00,212.70,105.000,"6,930.00","22,333.50"
09120255,乌鱼籽,,斤,,10.50,9.00,1.50,"2,900.000","26,100.00","4,350.00"
09120256,A级大凤爪,,斤,,55.00,15.00,40.00,16.000,242.73,647.27
09120270,鲟龙鱼籽酱,50G,盒,,1.00,1.00, ,635.000,635.00, 
09120271,蟹钳,1KG,包,,11.00,3.00,8.00,168.000,504.00,"1,344.00"
09120283,冻牛骨髓,,斤,,8.00,3.00,5.00,27.000,81.00,135.00
09120284,雪鱼片,,斤,,20.00,20.00, ,15.000,300.00, 
09130002,小生鱼,,斤,,2.10, ,2.10,10.000, ,21.00
09130004,喜知次鱼,,斤,,26.00,19.00,7.00,213.200,"4,050.80","1,492.40"
09130008,鱼卜,,斤,,24.90,3.00,21.90,27.000,81.00,591.30
09130014,白立鱼,,斤,,7.70,7.70, ,30.000,231.00, 
09130015,鳄鱼尾,,斤,,24.40,3.00,21.40,67.600,202.77,"1,446.43"
09130016,花蟹仔,,斤,,0.80, ,0.80,53.000, ,42.40
09130029,去皮鲮鱼肉,,斤,,8.00,2.00,6.00,18.000,36.00,108.00
09130031,红鱼,,斤,,4.00, ,4.00,52.000, ,208.00
09130041,安康鱼肝,,斤,,48.50,30.00,18.50,48.000,"1,440.00",888.00
09130047,脆肉鲩,,斤,,15.40, ,15.40,15.000, ,231.00
09130048,绿卡水鱼,,斤,,31.60,5.00,26.60,47.143,237.03,"1,260.97"
09130049,石蟹,,斤,,2.20, ,2.20,30.000, ,66.00
09140001,鹧鸪,4两以上,只,,63.00,17.00,46.00,16.714,282.52,764.48
09140010,田鸡,,斤,,33.00,4.00,29.00,5.773,23.45,170.05
09140021,野山龟,,斤,,1.60, ,1.60,33.000, ,52.80
09140022,草龟,,斤,,3.50,2.00,1.50,22.667,42.86,32.14
,肉类,,,,,,,,"116,272.13","148,894.56"
10010004,东北大米,,斤,,60.00,30.00,30.00,2.700,81.00,81.00
10010015,厨上厨茉莉香米,,斤,,120.00,25.00,95.00,4.800,120.00,456.00
10010016,厨上厨猫牙米,,包,,4.00, ,4.00,125.000, ,500.00
10010019,鱼沼米,5KG,包,,3.30,1.00,2.30,304.000,304.00,699.20
10010021,苏比利尔野米,,包,,12.00,3.00,9.00,63.000,189.00,567.00
10010027,岩米,,斤,,7.00,8.00,-1.00,53.000,424.00,-53.00
10010033,东坡红米,2.5斤,包,,7.50,2.00,5.50,20.000,40.00,110.00
10020009,肠粉,,斤,,65.00,5.00,60.00,1.500,7.50,90.00
10030006,丽歌意粉,,包,,1.00,1.00, ,48.000,48.00, 
10030033,粗生面,,斤,,25.00,5.00,20.00,6.500,32.50,130.00
10030057,挂面,,包,,12.00,10.00,2.00,20.750,215.83,43.17
