物资编码,品名,规格,单位,批次,帐存数量,实存数量,实耗数量,单价,实存金额,实耗金额
15050001,致美斋大红浙醋,,瓶,,1.00,1.00, ,4.500,4.50, 
15050004,柠檬醋,1.8升,瓶,,0.50,0.50, ,74.000,37.00, 
15050005,白菊醋,,瓶,,1.00,1.00, ,270.000,270.00, 
15050008,镇江香醋,,瓶,,2.00,2.00, ,6.000,12.00, 
15050012,柚子醋,,瓶,,8.00,6.00,2.00,114.800,688.80,229.60
15050016,宁化府陈醋,330ml,支,,16.00,4.00,12.00,10.750,43.00,129.00
15050019,宝鼎上海白醋,,支,,26.00,2.00,24.00,3.600,7.20,86.40
15060003,美极鲜,800毫升,瓶,,6.00,1.00,5.00,35.500,35.50,177.50
15060008,万字豉油,1.8l,瓶,,0.80,0.60,0.20,37.000,22.20,7.40
15060010,李锦记旧装蚝油,510克,瓶,,3.50,0.50,3.00,29.500,14.75,88.50
15060018,陈村枧水,4000ml,瓶,,1.00,1.00, ,10.000,10.00, 
15060022,保卫尔牛肉汁,375ml,瓶,,3.00,1.00,2.00,48.000,48.00,96.00
15060029,味淋,1.8l,瓶,,2.00,0.70,1.30,40.417,28.29,52.55
15060033,家乐浓缩鸡汁,1kg,瓶,,33.00,1.50,31.50,51.000,76.50,"1,606.50"
15060045,李锦记财神蚝油,907G,支,,28.00,2.00,26.00,13.500,27.00,351.00
15060048,海天罐装金标生抽,1.9l,罐,,6.00,1.00,5.00,16.600,16.60,83.00
15060049,海天罐装草菇老抽,1.9L,罐,,14.00,2.00,12.00,18.200,36.40,218.40
15060050,丘比凯撒沙拉汁,1kg,支,,0.60,0.60, ,60.000,36.00, 
15060054,鸡饭老抽,640ml,支,,3.60,1.50,2.10,21.000,31.50,44.10
15060062,东古一品鲜酱油,500ML,支,,31.00,3.00,28.00,7.500,22.50,210.00
15060064,韩国烧汁,,支,,3.00,0.50,2.50,50.000,25.00,125.00
15060065,李派林急汁,,支,,5.60,0.50,5.10,17.500,8.75,89.25
15060069,家乐麻辣鲜露,400ml,支,,3.00, ,3.00,15.000, ,45.00
15060084,家乐牛肉汁,480ML,支,,4.00,4.00, ,34.500,138.00, 
15060094,山楂果汁,,支,,1.70,1.00,0.70,48.000,48.00,33.60
15070008,特丽素,,包,,4.00,1.00,3.00,240.000,240.00,720.00
15070009,旗牌芥辣,,支,,2.00, ,2.00,8.000, ,16.00
15070019,臭粉,1500g,瓶,,0.50,0.50, ,12.000,6.00, 
15070027,斧头食粉,454g,合,,3.00,1.00,2.00,4.500,4.50,9.00
15070028,沙姜粉,400g,包,,1.00,1.00, ,4.000,4.00, 
15070032,松肉粉,,瓶,,1.50,1.00,0.50,11.000,11.00,5.50
15070036,五香粉,454g,包,,1.00,1.00, ,5.000,5.00, 
15070037,胡椒粉,400g,包,,1.00,1.00, ,5.000,5.00, 
15070084,鸡粉,2kg,罐,,27.00,2.00,25.00,65.000,130.00,"1,625.00"
15070114,孜然粉,500g,合,,0.60,0.60, ,8.000,4.80, 
15070124,巴马神芝士,1kg/罐,KG,,1.30,1.30, ,105.000,136.50, 
15070125,客家鸡料,,盒,,4.00,1.00,3.00,9.000,9.00,27.00
15070127,金福百里香,,罐,,0.50,0.50, ,58.000,29.00, 
15070128,金福迷迭香,,罐,,0.50,0.50, ,58.000,29.00, 
15070134,靓佛手味粉,4540g,包,,3.60,1.00,2.60,168.333,167.22,434.78
15070136,味好美卡真调料,,罐,,1.50,1.00,0.50,75.000,75.00,37.50
15070137,蒙特利牛扒调料,,罐,,0.50,0.50, ,75.000,37.50, 
15070138,美极牛肉粉,,罐,,1.40,1.00,0.40,30.000,30.00,12.00
15070139,家乐牛肉粉,,罐,,1.30,1.00,0.30,30.000,30.00,9.00
15070148,麝香,,支,,8.50,8.50, ,117.957,"1,002.63", 
15070151,韩国辣椒粉,,包,,1.30,1.00,0.30,60.000,60.00,18.00
15070158,力高哈密瓜果膏,,盒,,0.70,0.70, ,32.000,22.40, 
15070159,力高草莓果膏,,盒,,1.00,0.80,0.20,35.000,28.00,7.00
15070160,力高朱古力果膏,,盒,,1.00,0.70,0.30,32.000,22.40,9.60
15070179,意大利调料,,瓶,,1.00,1.00, ,65.000,65.00, 
15080002,虾米,,斤,,9.00,3.00,6.00,43.000,129.00,258.00
15080014,大花菇,,斤,,3.50,1.00,2.50,166.729,166.73,416.82
15080019,竹笙,,斤,,2.00,1.00,1.00,350.000,350.00,350.00
15080035,110头元柱甫,,斤,,0.20,0.20, ,364.320,72.86, 
15080050,章鱼干,,斤,,1.00,0.60,0.40,54.000,32.40,21.60
15080051,大地鱼,,斤,,5.00, ,5.00,40.000, ,200.00
15080052,墨鱼干,,斤,,0.60, ,0.60,120.000, ,72.00
15080070,粽叶,,包,,8.00, ,8.00,18.000, ,144.00
15080075,提子干,,斤,,1.00,0.50,0.50,20.000,10.00,10.00
15080078,威化纸,,包,,10.00,10.00, ,10.000,100.00, 
15080080,好味面包糠,,包,,4.00,1.00,3.00,12.000,12.00,36.00
15080081,木鱼花,,包,,0.50,0.50, ,50.000,25.00, 
15080087,羊肚菌,,斤,,4.50,1.50,3.00,"1,340.000","1,993.33","3,986.67"
15080094,鲜支竹,,包,,28.00,8.00,20.00,4.500,36.00,90.00
15080097,黑虎掌菌,,斤,,1.00,0.20,0.80,550.000,110.00,440.00
15080109,日本昆布,0.2斤/包,包,,4.00,1.00,3.00,116.000,116.00,348.00
15080113,靓老鼠耳,,斤,,1.40,0.50,0.90,105.000,52.50,94.50
15080114,卡夫芝士片,,包,,5.00,2.00,3.00,28.600,57.20,85.80
15080123,白辣椒,,斤,,0.50, ,0.50,14.000, ,7.00
15080150,70头碎柱,,斤,,9.50,0.80,8.70,273.330,218.66,"2,377.97"
15080151,墨鱼胆,,斤,,5.00, ,5.00,8.000, ,40.00
15080166,龙口粉丝,200g,包,,6.00,3.00,3.00,3.500,10.50,10.50
15080167,32-35头蚝豉,,斤,,2.00,1.20,0.80,170.000,204.00,136.00
15080178,小米辣椒,,斤,,4.00, ,4.00,4.000, ,16.00
15080186,干桑叶,,斤,,2.50,2.50, ,8.000,20.00, 
15080191,海南胡椒,1斤,包,,5.50,1.00,4.50,58.000,58.00,261.00
15080193,鲨鱼胶（小）,,斤,,1.50,1.20,0.30,327.627,393.15,98.29
15080194,鲨鱼胶（中）,,斤,,2.50,2.30,0.20,393.150,904.25,78.63
15080199,鲜黄耳,,斤,,2.00,0.60,1.40,65.000,39.00,91.00
15080200,鲜肉松茸,,斤,,4.20,1.20,3.00,135.000,162.00,405.00
15080201,鲜姬松茸,,斤,,35.00,3.80,31.20,23.000,87.40,717.60
15080202,山瑞裙,,斤,,2.70,2.70, ,666.670,"1,800.01", 
15090001,无花果,,斤,,11.00, ,11.00,40.000, ,440.00
15090010,黄豆,,斤,,150.00,44.00,106.00,3.800,167.20,402.80
15090013,红腰豆,,斤,,6.00,3.00,3.00,4.500,13.50,13.50
15090016,腰果,,斤,,15.00, ,15.00,34.000, ,510.00
15090023,松子仁,,斤,,1.50,1.00,0.50,100.000,100.00,50.00
15090029,蜜枣,,斤,,7.40,1.00,6.40,8.000,8.00,51.20
15090030,元肉,,斤,,3.10,1.00,2.10,25.000,25.00,52.50
15090031,红枣,,斤,,1.00, ,1.00,7.000, ,7.00
15090032,无核红枣,,斤,,8.00,0.20,7.80,7.000,1.40,54.60
15090034,白莲子,,斤,,2.80,0.40,2.40,42.000,16.80,100.80
15090035,百合,,斤,,1.00, ,1.00,45.000, ,45.00
15090036,意米,,斤,,0.40,1.00,-0.60,9.500,9.50,-5.70
15090038,南\北杏,,斤,,1.40,1.40, ,21.000,29.40, 
15090107,红衣花生,,斤,,14.00, ,14.00,8.000, ,112.00
15090136,开心果,,斤,,7.00,2.00,5.00,52.000,104.00,260.00
15090148,干无花果,,斤,,3.00, ,3.00,20.000, ,60.00
