物资编码,品名,规格,单位,批次,帐存数量,实存数量,实耗数量,单价,实存金额,实耗金额
15090132,西米,,包,,1.00,1.00, ,1.500,1.50, 
15100002,鹰唛炼奶,370g,罐,,6.00,2.00,4.00,11.000,22.00,44.00
15100005,保利奶,1kg,罐,,32.00,2.00,30.00,15.700,31.44,471.56
15100009,雀巢咖啡,200g,瓶,,0.50,0.50, ,60.000,30.00, 
15100026,高达椰浆,400g,罐,,5.00,1.00,4.00,8.000,8.00,32.00
15100034,地扪杂果,,罐,,13.00,3.00,10.00,11.333,33.23,110.77
15100071,桂花糖,300g,支,,3.00,1.00,2.00,5.000,5.00,10.00
15100077,金牌水蜜桃,822g,罐,,2.00, ,2.00,13.000, ,26.00
15100104,蓝啤喱,,瓶,,1.00,1.00, ,21.000,21.00, 
15100105,黑车厘子,,瓶,,1.00,1.00, ,26.000,26.00, 
15100107,太古糖霜,,罐,,0.90,0.80,0.10,210.000,168.00,21.00
15100109,铁塔淡奶油,1L,罐,,16.00,3.00,13.00,45.000,135.00,585.00
15100112,金钻忌廉,,盒,,17.00,9.00,8.00,19.000,171.00,152.00
15120007,杞子,,斤,,0.20, ,0.20,25.000, ,5.00
15130018,百利鱼胶片,,盒,,1.40,0.80,0.60,170.000,136.00,102.00
15130019,黄原胶,,罐,,1.00,1.00, ,480.000,480.00, 
15130020,卡拉胶,,罐,,1.00,1.00, ,460.000,460.00, 
15130029,卡码黑朱古力,,块,,0.80, ,0.80,335.000, ,268.00
15130030,飞鹰黑朱古力,,块,,0.50,0.30,0.20,175.000,52.50,35.00
15130031,飞鹰白朱古力,,块,,0.50,0.50, ,175.000,87.50, 
15130032,铁塔忌廉芝士,,盒,,3.70,1.00,2.70,155.000,155.00,418.50
15130033,朱古力转印纸,,盒,,1.00,1.00, ,165.000,165.00, 
15130034,卡码白朱古力,,块,,1.50,1.50, ,335.000,502.50, 
15130036,朱古力装饰件,,盒,,1.50,0.80,0.70,45.000,36.00,31.50
15130037,草莓果茸,500G,罐,,0.50,0.50, ,135.000,67.50, 
15130039,马苏里拉芝士,,块,,0.80,0.50,0.30,290.000,145.00,87.00
1634,日本绿茶,,包,,0.80,0.80, ,110.780,88.62, 
,食品,,,,,,,,"8,128.47","4,985.81"
合计,,,,,,,,,"42,215.36","35,736.81"
