物资编码,品名,规格,单位,批次,帐存数量,实存数量,实耗数量,单价,实存金额,实耗金额
14020007,火龙果,,斤,,291.80, ,291.80,5.676, ,"1,654.79"
14020010,莲雾,,斤,,104.50, ,104.50,11.510, ,"1,200.00"
14020013,红富士苹果,,斤,,18.60, ,18.60,5.660, ,105.28
14030002,新奇士橙,,斤,,483.50, ,483.50,7.220, ,"3,472.42"
14030003,甜橙,,斤,,53.00, ,53.00,2.200, ,116.60
14030004,本地脐橙,,斤,,178.00, ,178.00,2.133, ,379.80
14030005,杨氏橙,,斤,,275.20, ,275.20,4.177, ,"1,147.57"
14050001,沙田柚,,斤,,295.40, ,295.40,2.452, ,747.96
14070003,黑加仑提子,,斤,,132.20, ,132.20,18.709, ,"2,477.68"
14090054,沙糖桔,,斤,,57.00, ,57.00,5.600, ,319.20
,水果,,,,,,,, ,"14,349.45"
15030006,太古方糖,454克,合,,3.00,2.00,1.00,8.000,16.00,8.00
15080168,去衣杏仁,,斤,,30.00, ,30.00,22.250, ,666.00
15090029,蜜枣,,斤,,8.50,5.20,3.30,8.000,41.60,26.40
15090042,大红枣,,斤,,14.10,8.20,5.90,35.000,287.00,206.50
15120049,甘草,,斤,,6.20,3.90,2.30,50.000,195.00,115.00
15120086,西藏红花,,g,,31.00,22.00,9.00,13.392,294.63,120.53
15120137,靓旧陈皮,,斤,,1.50,0.40,1.10,464.634,185.85,511.08
15120166,宁夏杞子,,斤,,3.95,2.20,1.75,48.000,105.60,84.00
1617,雪茶,,KG,,0.30,0.30, ,180.000,54.00, 
1623,西藏雪菊花,,斤,,2.10,1.20,0.90,22.697,27.23,20.43
1634,日本绿茶,,包,,44.94,44.10,0.84,110.780,"4,885.40",93.06
1635,03年宫廷熟茶,,斤,,1.00,0.40,0.60,300.000,120.00,180.00
Y1030112,双层保温瓶,,个,,5.00,1.00,4.00,29.000,29.00,116.00
Y1060002,火机,,只,,350.00,250.00,100.00,1.050,262.50,105.00
Y1090017,高山芷扬,,扎,,5.00, ,5.00,12.000, ,60.00
,饮料,,,,,,,,"6,503.81","2,312.00"
合计,,,,,,,,,"382,234.20","28,239.62"
