物资编码,品名,规格,单位,批次,帐存数量,实存数量,实耗数量,单价,实存金额,实耗金额
14090022,油桃,,斤,,23.00, ,23.00,13.480, ,310.04
,水果,,,,,,,, ,"11,012.90"
15030015,太古红糖,350克,包,,4.00,3.50,0.50,7.950,27.74,3.96
15080168,去衣杏仁,,斤,,9.00,4.65,4.35,21.000,97.65,91.35
15090029,蜜枣,,斤,,7.52,4.55,2.97,8.000,36.40,23.76
15090042,大红枣,,斤,,18.97,3.39,15.58,35.000,118.65,545.30
15120049,甘草,,斤,,2.81,4.07,-1.26,37.500,132.09,-40.89
15120086,西藏红花,,g,,53.00,46.00,7.00,13.392,616.04,93.74
15120132,靓甘草,,斤,,5.00, ,5.00,25.000, ,125.00
15120133,石斛花（金兰花）,,斤,,1.06,1.05,0.01,"1,800.000","1,890.00",18.00
15120166,宁夏杞子,,斤,,2.26, ,2.26,48.000, ,108.48
15120174,20年陈皮,,斤,,4.46,2.12,2.34,673.107,"1,426.99","1,575.07"
1602,普洱,,斤,,1.00, ,1.00,26.000, ,26.00
1617,雪茶,,KG,,1.80,1.10,0.70,180.000,198.00,126.00
1623,西藏雪菊花,,斤,,6.05,3.29,2.76,22.500,74.02,62.10
1634,日本绿茶,,包,,15.29,14.04,1.25,110.780,"1,555.35",138.47
Y1030112,双层保温瓶,,个,,9.00,9.00, ,38.000,342.00, 
,饮料,,,,,,,,"6,514.93","2,896.34"
合计,页计：,"1,189.60",,,,,,,"376,043.36","35,719.26"
