物资编码,品名,规格,单位,批次,帐存数量,实存数量,实耗数量,单价,实存金额,实耗金额
15080165,野生金耳,0.5斤/包,斤,,0.50, ,0.50,100.000, ,50.00
15080168,去衣杏仁,,斤,,6.50,3.00,3.50,21.000,63.00,73.50
15090027,黑芝麻,,斤,,1.50,1.00,0.50,10.500,10.50,5.25
15090040,糖冬瓜,,斤,,5.00, ,5.00,6.000, ,30.00
15090106,西杏片,,斤,,4.50,2.00,2.50,40.000,80.00,100.00
15090127,雪莲子,,斤,,0.80,0.50,0.30,175.000,87.50,52.50
15090132,西米,,包,,1.00,1.00, ,1.500,1.50, 
15100002,鹰唛炼奶,370g,罐,,10.00,3.50,6.50,11.000,38.50,71.50
15100004,三花淡奶,410克,罐,,2.00,1.00,1.00,7.000,7.00,7.00
15100005,保利奶,1kg,罐,,36.00,2.00,34.00,16.000,32.00,544.00
15100009,雀巢咖啡,200g,瓶,,1.50,1.00,0.50,59.000,58.67,29.33
15100026,高达椰浆,400g,罐,,6.00, ,6.00,8.000, ,48.00
15100034,地扪杂果,,罐,,16.00,4.50,11.50,11.125,49.92,127.58
15100071,桂花糖,300g,支,,1.00, ,1.00,5.000, ,5.00
15100077,金牌水蜜桃,822g,罐,,3.00, ,3.00,13.000, ,39.00
15100082,铁塔淡忌廉,989克,合,,6.00,4.00,2.00,45.000,180.00,90.00
15100104,蓝啤喱,,瓶,,1.00, ,1.00,21.000, ,21.00
15100105,黑车厘子,,瓶,,3.00,2.50,0.50,26.000,65.00,13.00
15100106,淑女光亮膏,,瓶,,1.00,0.80,0.20,32.000,25.60,6.40
15100107,太古糖霜,,罐,,0.80,0.60,0.20,210.000,126.00,42.00
15100109,铁塔淡奶油,1L,罐,,23.00, ,23.00,44.083, ,"1,012.09"
15100112,金钻忌廉,,盒,,18.50,4.00,14.50,19.000,76.00,275.50
15120174,20年陈皮,,斤,,0.20, ,0.20,673.105, ,134.62
15130018,百利鱼胶片,,盒,,2.20,1.00,1.20,170.000,170.00,204.00
15130019,黄原胶,,罐,,1.00,1.00, ,480.000,480.00, 
15130020,卡拉胶,,罐,,1.00,1.00, ,460.000,460.00, 
15130029,卡码黑朱古力,,块,,1.00,0.70,0.30,335.000,234.50,100.50
15130030,飞鹰黑朱古力,,块,,1.80,1.50,0.30,175.000,262.50,52.50
15130031,飞鹰白朱古力,,块,,0.20,0.20, ,175.000,35.00, 
15130032,铁塔忌廉芝士,,盒,,4.50,1.00,3.50,155.000,155.00,542.50
15130033,朱古力转印纸,,盒,,1.00,1.00, ,165.000,165.00, 
15130034,卡码白朱古力,,块,,1.00,1.00, ,335.000,335.00, 
15130036,朱古力装饰件,,盒,,1.00,1.00, ,45.000,45.00, 
15130037,草莓果茸,500G,罐,,0.50,0.50, ,135.000,67.50, 
15130039,马苏里拉芝士,,块,,0.40,0.30,0.10,290.000,87.00,29.00
1634,日本绿茶,,包,,0.80,0.80, ,110.780,88.62, 
,食品,,,,,,,,"10,105.13","6,955.08"
合计,,,,,,,,,"37,460.72","36,286.29"
